month,alpha,Mkt_RF,SMB,HML,Mom,alpha_se,Mkt_RF_se,SMB_se,HML_se,Mom_se,annualized_alpha,excess_ret,fitted,residual
2016-12-01,0.0011478181077702358,1.3533860945954301,0.7117476280154647,-0.5964593882792666,0.02634792410278744,0.002342627921892807,0.1920932206145619,0.15937043935321696,0.18630687622479605,0.11094283877591539,0.013861104948637903,0.015399999999999999,0.016969255857975724,-0.0015692558579757255
2017-01-01,0.001147823648005958,1.3603883051978656,0.7117453018361525,-0.5973852266754852,0.02634543581671754,0.002342617078349374,0.19282965481173628,0.159368208588276,0.18556951059351087,0.11093786296296235,0.01386117227571626,0.0558,0.05670427473363344,-0.0009042747336334353
2017-02-01,0.0011478290838797473,1.3671233989549736,0.7117429511175948,-0.5983242413885113,0.026342890277551767,0.0023426063194762017,0.1947849977850125,0.15936606340810955,0.18478765651913556,0.11093318154060232,0.013861238334550219,0.0429,0.020576319985377615,0.022323680014622385
2017-03-01,0.0011478305733665475,1.3716737527500968,0.7117400966612623,-0.5988412046993885,0.02634151398609,0.0023425960627995765,0.19507515886252125,0.1593639546350042,0.18394981899750576,0.11092865835700465,0.013861256435368396,0.031099999999999996,0.03520923029503145,-0.004109230295031456
2017-04-01,0.0011478336936646145,1.3797650580387655,0.7117369463909533,-0.5995664900932551,0.026340281090505943,0.002342586032829723,0.1957812415501025,0.15936189670873357,0.1830536334050907,0.11092412893870073,0.013861294354435616,0.0453,0.03600913632678428,0.009290863673215723
2017-05-01,0.0011478356629490163,1.3855640732567431,0.7117339121112869,-0.6001823562703653,0.02633907019658991,0.0023425762807485423,0.19655659796124242,0.15935985179117673,0.1820835937213149,0.11091960196390843,0.013861318285942614,0.0561,0.055637040814841186,0.0004629591851588108
2017-06-01,0.0011478380793082089,1.3924945302093974,0.7117308575578188,-0.6009144345618821,0.026337885794812773,0.002342566765210713,0.19866024615525152,0.1593578088571448,0.1811728716895336,0.11091506116579591,0.013861347650473865,-0.0197,0.008003795286932455,-0.027703795286932453
2017-07-01,0.001147845681124398,1.4007298487167552,0.7117290048740255,-0.6007376419039129,0.026337999867720955,0.002342557585045803,0.1991110437950219,0.15935585815657943,0.18023990329831213,0.11091057384198068,0.013861440030692673,0.0393,0.03318762032277778,0.006112379677222224
2017-08-01,0.0011478527650365345,1.4077699036820281,0.7117271287044888,-0.6007147045453352,0.026337961484404177,0.0023425485541449923,0.20035248026588176,0.15935391134685536,0.17940217515056422,0.11090620272831193,0.013861526117146195,-0.0124,0.008920168715119959,-0.021320168715119957
2017-09-01,0.0011478640016043553,1.4155265086740327,0.7117256431106356,-0.6008768134643058,0.026338970892913732,0.0023425398682812727,0.1999651980815811,0.15935197906270787,0.17846051416573055,0.11090185219133666,0.013861662668297914,0.0443,0.024365635421996778,0.01993436457800322
2017-10-01,0.001147871904870657,1.418130561346856,0.7117241631152074,-0.6015290881407387,0.02633943234224992,0.0023425314445278565,0.19902719902018212,0.15935004658068005,0.17745773780103563,0.11089752604023237,0.013861758711883887,-0.0050999999999999995,0.01889304810069628,-0.02399304810069628
2017-11-01,0.0011478847277862068,1.4257218808973546,0.7117227161708385,-0.6022179001906055,0.02634165232612584,0.0023425232721968484,0.19689949978930352,0.1593481139320536,0.1763459119571403,0.11089328513497637,0.01386191454098551,0.015399999999999999,0.011358873266279941,0.004041126733720058
2017-12-01,0.0011478972805507028,1.4331694703273172,0.7117212637817036,-0.6028994893272243,0.026343820670520636,0.0023425154371707452,0.19318463568574618,0.1593461819238137,0.17512393889068395,0.11088905293534464,0.013862067087130114,0.023,0.03586090116490543,-0.01286090116490543
2018-01-01,0.0011479125744341299,1.444144748581807,0.7117205848357582,-0.603556649091313,0.026345643197409643,0.0023425080353155444,0.1884302302049858,0.1593444006861142,0.1737884065674867,0.11088485893453373,0.013862252944458087,0.0899,0.07164077986701811,0.018259220132981882
2018-02-01,0.0011479244086985078,1.4433797149391172,0.7117197548147153,-0.6043063072009109,0.026345931490940562,0.002342500782260884,0.18710647719314388,0.15934262262299773,0.1723396804651068,0.1108808186408711,0.01386239675914891,-0.046599999999999996,-0.050814875873188635,0.004214875873188639
2018-03-01,0.001147935878788745,1.4437405478208913,0.7117188403864834,-0.6050364917764205,0.02634614112288635,0.0023424940107518283,0.1883739155513101,0.15934092760512647,0.1707684742545363,0.11087677826248751,0.01386253614826738,-0.0332,-0.016731312299670627,-0.016468687700329374
2018-04-01,0.0011479513897563046,1.4404988581932705,0.7117175934036224,-0.6067210225897419,0.02634594909892192,0.002342487718326153,0.18808408799958742,0.15933924341042696,0.16919571789689747,0.11087277489372534,0.013862724643770363,0.0055999999999999,-0.0017661410954782394,0.00736614109547814
2018-05-01,0.0011479655755900577,1.435628003084691,0.7117167959959739,-0.6088267711745675,0.026345929318838467,0.0023424818058279595,0.18647605281639948,0.15933772362951337,0.16766442660390293,0.11086876646186779,0.013862897035743948,0.022399999999999903,0.012368972807265788,0.010031027192734115
2018-06-01,0.0011479786841542584,1.4320970709936696,0.7117156964317045,-0.6102076570299149,0.026345409151985313,0.002342476250847525,0.18351594228064122,0.15933630356417744,0.16677652153138262,0.11086467877006391,0.013863056336324231,-0.0276,-0.02887605661404597,0.0012760566140459714
2018-07-01,0.001147992515966689,1.4277809507882473,0.7117144413823844,-0.6116991945157851,0.026344741058507613,0.0023424711802720348,0.17905855556288305,0.15933495635580266,0.165813812746907,0.11086067524289053,0.013863224426138743,0.015299999999999998,0.0013747684380901782,0.013925231561909819
2018-08-01,0.0011480039742189918,1.4204613677344207,0.7117141311329728,-0.6135855995494448,0.026344830655574802,0.0023424665625412645,0.17306219727276448,0.15933384062826328,0.1647409543253942,0.11085674841860645,0.013863363671500206,0.0092,-0.004567151335558586,0.013767151335558586
2018-09-01,0.0011480134884166357,1.4159372095596996,0.7117136151807241,-0.614498873029257,0.026344210483689783,0.002342462294962773,0.16552896271502018,0.15933273457397557,0.16396200488993187,0.11085277113110882,0.01386347929193077,-0.0054,-0.0048783983027172444,-0.0005216016972827558
2018-10-01,0.0011480231648390996,1.411492362785402,0.711713077158918,-0.6153735924141802,0.026343628143198183,0.002342458347417039,0.1553782040248831,0.1593316557610304,0.1631716767607777,0.1108488666261293,0.013863596883797236,-0.1459,-0.14704706177024723,0.0011470617702472319
2018-11-01,0.0011480336754065993,1.4018179289404185,0.7117124004398118,-0.6160128999395955,0.026342685452186904,0.0023424549630010052,0.15743094441933284,0.15933059866611793,0.16230599798692166,0.11084520273609433,0.013863724612550588,-0.034800000000000005,0.0009358558559689392,-0.035735855855968945
2018-12-01,0.001148051980472633,1.3913028962361376,0.7117118415414998,-0.6184004364166795,0.026338911910649743,0.0023424521248951316,0.15632089653981812,0.15932954245435216,0.1614218252188129,0.11084177909309612,0.013863947063302406,-0.0806,-0.09115110474785133,0.010551104747851328
2019-01-01,0.0011480672501604926,1.39228878887079,0.7117123073511856,-0.6216265807694168,0.0263339837438763,0.002342449608204223,0.1572010752628871,0.15932866335739576,0.1605202594649566,0.11083846745456494,0.013864132626911996,0.1089,0.09270041883185476,0.01619958116814524
2019-02-01,0.0011480797941462635,1.3806542673087896,0.7117131439736224,-0.6242454257617133,0.02633025913093845,0.002342447517305344,0.16255022648825257,0.15932781178068492,0.15956024252056866,0.11083532371344518,0.01386428506667925,0.0269,0.03639537517961914,-0.00949537517961914
2019-03-01,0.0011480946322266709,1.3728628008703934,0.7117137185898973,-0.6274776329731597,0.026326411733223948,0.002342445805697046,0.16581237061677695,0.15932698345280724,0.15857758792076299,0.11083219030332284,0.013864465385270197,0.0181999999999999,0.012730766508174179,0.005469233491825721
2019-04-01,0.0011481083024581704,1.3647438726429049,0.7117145305419945,-0.6303524957133707,0.026321803104971078,0.002342444284140815,0.1662219479433521,0.1593262456109658,0.15755292277123323,0.11082932622570597,0.013864631511698589,0.0657,0.040499938789867886,0.02520006121013211
2019-05-01,0.0011481176091741208,1.347872082258609,0.7117158261892282,-0.6324236632165781,0.026319971988562285,0.002342443303251765,0.16503372980558353,0.1593255205404683,0.15647012925719758,0.110826916193174,0.013864744610854629,-0.0533,-0.04933344579388282,-0.003966554206117183
2019-06-01,0.0011481292042889897,1.323135830368059,0.7117175715219327,-0.6351712531406779,0.02632109351329931,0.002342442494280669,0.1650103893979318,0.15932482998822933,0.15526255407203104,0.11082536950627653,0.01386488551962195,0.047899999999999894,0.05838128923705362,-0.010481289237053729
2019-07-01,0.0011481414004217852,1.3005514987044349,0.7117190564201883,-0.637956337769596,0.026322167935262604,0.0023424419455561098,0.16722143310438067,0.15932446005264964,0.1538956841735545,0.11082381014511286,0.01386503373223369,0.0115,-0.01335193183727052,0.024851931837270518
2019-08-01,0.001148149899057016,1.2823003284508354,0.7117201252411992,-0.6402141775817451,0.02632291017153557,0.0023424418519723818,0.16726088444438178,0.15932411330747548,0.15238723429915849,0.110822227281954,0.013865137011290107,-0.0046,-0.026703273798748796,0.022103273798748796
2019-09-01,0.0011481547335906676,1.2706877719362304,0.7117219756224905,-0.6412420060342979,0.026321558228577638,0.0023424420559508617,0.1656758745748359,0.1593238543076941,0.15084555554395174,0.11082072229975652,0.013865195762618132,-0.0038,0.007750766340288278,-0.011550766340288277
2019-10-01,0.0011481616553976604,1.2626618454393363,0.7117236787657962,-0.6413087220538033,0.026318905600779943,0.0023424427824297296,0.16209115782341396,0.15932359499559928,0.14937745040985914,0.11081941412149984,0.013865279879391457,0.0383,0.04075920468621576,-0.0024592046862157574
2019-11-01,0.001148168824614658,1.255219364675338,0.7117253964528576,-0.641346038540113,0.026316208045091577,0.002342443896596642,0.15741804103233217,0.15932333970945614,0.14772730218156926,0.11081811705610324,0.013865367002805495,0.0194,0.028889210065108726,-0.009489210065108725
2019-12-01,0.0011481778995726523,1.2496129065689958,0.7117272421709164,-0.6417881481245572,0.026313506846572174,0.0023424454151632274,0.14963854957749642,0.15932308821762917,0.14595910944637921,0.11081681951674055,0.013865477285613936,0.0448,0.04998080199947678,-0.005180801999476778
2020-01-01,0.0011481878291716974,1.2460894654121184,0.711729298893778,-0.6421388570292549,0.0263109265381216,0.002342447253805754,0.13987052980992595,0.1593229135219025,0.1440054985451072,0.11081555089202393,0.013865597954404674,-0.0197,-0.01579442339070112,-0.0039055766092988796
2020-02-01,0.0011481986988192139,1.240998018704207,0.7117312150987826,-0.6428972899430774,0.026308937411816252,0.002342449364896435,0.12572895551800364,0.1593227805047801,0.1420543658193921,0.11081438369483296,0.0138657300470868,-0.09479999999999991,-0.11314405295490357,0.018344052954903656
2020-03-01,0.0011482034922939354,1.2747431748105948,0.7117353866522171,-0.6441521162421098,0.02630740125596962,0.0023424520189688335,0.11718487889811843,0.15932270425387637,0.13988980199408038,0.1108132516103908,0.013865788299477488,-0.1376,-0.12955388453759237,-0.008046115462407633
2020-04-01,0.0011482081854410848,1.3094924125852874,0.7117395844923656,-0.6452974105543117,0.026305726829198416,0.0023424549588335554,0.12452888006195625,0.159322658594699,0.13865945035991142,0.11081208636051672,0.013865845332649895,0.1746,0.14697918005792765,0.027620819942072355
2020-05-01,0.0011482079496048685,1.319045377165367,0.7117409842191371,-0.6432066729168837,0.026302639136895123,0.002342458141457413,0.1324631882913768,0.1593228885883259,0.13779353171633366,0.11081092016534684,0.01386584246666489,0.1383999999999999,0.12361805370332744,0.014781946296672469
2020-06-01,0.0011482039321250885,1.315003944433277,0.7117410056845266,-0.6380995413127234,0.026298691238099876,0.0023424616061616084,0.13834413405332305,0.15932320724774693,0.13759746568915404,0.11080970705100726,0.013865793644499025,0.016,0.03482129126654444,-0.018821291266544436
2020-07-01,0.001148203677312968,1.3199980012169648,0.7117404141522048,-0.6328303305994184,0.026296332849410266,0.0023424652111041933,0.141274153040142,0.1593235933118788,0.13715811656319105,0.11080873235076563,0.013865790547910262,0.0712,0.06421161260040072,0.006988387399599283
2020-08-01,0.0011482014102943633,1.3214186809642723,0.7117397448893535,-0.6264821410793646,0.026291355103073576,0.0023424687795552865,0.14091735494340474,0.159323969258654,0.13666260169916244,0.11080909936223984,0.013865762998112485,0.0943999999999999,0.10146352875155032,-0.007063528751550419
2020-09-01,0.0011482006795157042,1.3292896805909482,0.7117397000304938,-0.6204237499368949,0.02628574306660239,0.002342472707121258,0.14091460174018441,0.1593245804328755,0.13598970430821897,0.11080961200613207,0.013865754117370566,0.023200000000000002,0.02236386973548897,0.000836130264511032
2020-10-01,0.0011481986941811243,1.3390187696146512,0.711739115758832,-0.6136684197260696,0.02627917898904407,0.002342477024678321,0.13668176319517203,0.15932544380361283,0.13537211955867287,0.1108101781651676,0.013865729990720332,-0.013999999999999999,-0.035652357131552646,0.021652357131552648
2020-11-01,0.0011481920653330139,1.3599987252674712,0.7117378607746299,-0.607133803513173,0.026272508398361843,0.0023424819266537923,0.1292972491983803,0.15932635313316987,0.13450581784847335,0.11081073485906574,0.01386564943407742,0.16060000000000002,0.14686278357726337,0.013737216422736648
2020-12-01,0.00114818242759804,1.3494378787403598,0.7117380612146481,-0.6029410979478944,0.026272917902332216,0.002342487069879505,0.14090390098119707,0.1593274633858027,0.13345312055368047,0.11081304509406223,0.01386553231214016,0.0863,0.08530806606704061,0.0009919339329593907
2021-01-01,0.0011481723260380284,1.3371663043974285,0.7117381050727843,-0.5987628603216515,0.026273222787111198,0.0023424923323300665,0.15232046855088954,0.15932875763359736,0.13214164691197944,0.11081545862021615,0.013865409553613706,0.0718,-0.005554892290549792,0.0773548922905498
2021-02-01,0.0011481479329709956,1.3342450995948985,0.7117353165524164,-0.5964102396384228,0.02627142416514857,0.0023424980174886886,0.16001733692941003,0.1593301268198897,0.1305924609882775,0.1108178701883666,0.013865113118568084,0.0332,0.012322867397283974,0.020877132602716026
2021-03-01,0.001148118379750825,1.3216408384916143,0.7117317220287895,-0.5987944102323122,0.02627409377762829,0.002342504119193453,0.16519758867944212,0.15933158431496017,0.12976829850844943,0.11082058881533384,0.013864753975230126,-0.0172,0.005568978208447031,-0.022768978208447033
2021-04-01,0.0011480926010225814,1.3162822568996433,0.711727442847435,-0.598913555575925,0.026274577258578492,0.002342510562664536,0.16862958680360068,0.15933305951788132,0.12905297428726817,0.11082341696377686,0.01386444070122228,0.0728,0.06771395775744889,0.005086042242551117
2021-05-01,0.001148065473502033,1.30749080247137,0.711723041336887,-0.5985979525003039,0.026274349150347688,0.002342517171128259,0.17223788302495063,0.1593345398537092,0.12817663805525412,0.1108264750290927,0.013864111036217208,0.0126,0.0212728205666686,-0.008672820566668599
2021-06-01,0.0011480399897939916,1.3027767239032795,0.7117181760027484,-0.5977696004854254,0.02627412104211687,0.0023425239626978303,0.17587615012322008,0.15933612750677908,0.12715017954257515,0.11082953237096276,0.01386380134759957,0.0161,0.010109505017451307,0.0059904949825486924
2021-07-01,0.0011480127391381803,1.2994600614865348,0.7117131978973141,-0.5962011218836675,0.026274011147343176,0.0023425313291318595,0.17752671608885295,0.15933771890463053,0.12614981481333842,0.11083262067425464,0.01386347018639178,0.0097,0.011348863794219873,-0.0016488637942198726
2021-08-01,0.0011479855093154533,1.296153134978344,0.7117082178674246,-0.5946347475247865,0.026273902487068214,0.0023425390866356594,0.1769851695302464,0.15933932414617896,0.12488666836236287,0.11083570447648469,0.013863139278458503,0.0445,0.04404103964973198,0.0004589603502680173
2021-09-01,0.0011479575504814116,1.2920023502458295,0.7117031411094477,-0.5928377265757805,0.026273715790354944,0.0023425472672390936,0.17467537394180657,0.15934095497426617,0.12346720286020185,0.11083877526521882,0.013862799511382251,-0.064,-0.05480276837846313,-0.00919723162153687
2021-10-01,0.0011479316435156694,1.2835143983293635,0.7116983676172484,-0.5898886473294996,0.026274093883806166,0.0023425557470203736,0.17166790304916862,0.15934263375112184,0.12217804071060517,0.11084191424377228,0.013862484679535658,-0.0036,0.02411693117053174,-0.027716931170531738
2021-11-01,0.001147911377172235,1.285570551513028,0.7116920783377614,-0.5875009197344385,0.026277102802527194,0.0023425644381896704,0.167597859841769,0.15934444276899207,0.12056685038924192,0.11084527393540773,0.013862238394856785,-0.0312,-0.04091702676377505,0.009717026763775054
2021-12-01,0.0011478881842152669,1.2964220118507388,0.7116862363573708,-0.5842611626547846,0.026279904734637607,0.002342573648052746,0.16484676159210368,0.15934630118547138,0.11882671161527117,0.11084861175882574,0.01386195654487321,-0.002,0.010503991320631276,-0.012503991320631276
2022-01-01,0.001147869347922703,1.3193954763893632,0.7116794650916408,-0.578788828896601,0.026282931516819402,0.0023425830557851873,0.16282241077407966,0.15934820605012634,0.11718350416973408,0.11085196517004917,0.01386172763885063,-0.1495,-0.15395061398418017,0.004450613984180174
2022-02-01,0.001147849541513563,1.3457866050932707,0.7116730816119429,-0.5751465362630007,0.026286622167607132,0.0023425926351859786,0.16103974297170087,0.15935020963485313,0.11892195152711303,0.11085547233070027,0.013861486943640866,-0.0638,-0.02111032248530837,-0.042689677514691625
2022-03-01,0.0011478366351986974,1.3621070162178808,0.7116685060175584,-0.5696593951285935,0.026290022648160993,0.0023426026320767838,0.15672424350785114,0.15935234814169472,0.1203795468460809,0.11085898770816151,0.013861330101096137,-0.0258,0.010383165366729938,-0.03618316536672994
2022-04-01,0.0011478308480410257,1.3810890181428381,0.7116638347676999,-0.5651345377597595,0.026298036341017406,0.002342612873987685,0.14891773029992883,0.15935448777733796,0.12152286524364721,0.11086284443231471,0.013861259773318979,-0.1251,-0.11410637641726083,-0.010993623582739157
2022-05-01,0.0011478270822128005,1.3906392945414934,0.71165891908427,-0.5594927831439336,0.026307162802172962,0.0023426232631777594,0.14384012585214195,0.15935665008066996,0.12258604786658078,0.11086688971821469,0.013861214009519784,-0.039,-0.030463007916733873,-0.008536992083266127
2022-06-01,0.001147826835508055,1.4029980218188074,0.7116531227332349,-0.5514674332321636,0.02631648434103956,0.0023426338371555235,0.1344648927272517,0.15935888316990257,0.12399180093632631,0.110870947856844,0.013861211011469754,-0.15719999999999998,-0.13304690405803102,-0.02415309594196896
2022-07-01,0.0011478321819348753,1.3781599018025097,0.71164727941266,-0.5438408597310295,0.026326618418113512,0.002342644897086454,0.13463390964492158,0.159361116789271,0.1251478484536655,0.1108749399895547,0.01386127598331277,0.10500000000000001,0.12054600056135903,-0.015546000561359019
2022-08-01,0.0011478382762434253,1.3560425576721504,0.7116415064336752,-0.5369241367987393,0.026336499459766835,0.0023426566677489974,0.1318494926197853,0.15936336236114063,0.12720551515597284,0.11087909520536182,0.013861350043705922,-0.0835,-0.08466909296980112,0.001169092969801111
2022-09-01,0.0011478458686711179,1.3285397174813014,0.7116359850703158,-0.5293153599658486,0.026347528829225683,0.00234266859771591,0.12583577605985702,0.15936564671162376,0.1292228097059348,0.1108836093999209,0.013861442309832217,-0.12549999999999992,-0.14873104963483427,0.023231049634834355
2022-10-01,0.001147849158519155,1.3312286138046252,0.7116316271524741,-0.5229272452480238,0.026356403406624693,0.002342680874749835,0.12737737849752892,0.15936808580545347,0.1309497539499083,0.1108880983501304,0.013861482289342586,0.08510000000000001,0.045397211762232215,0.039702788237767794
2022-11-01,0.0011478449513589476,1.308530108627366,0.7116302660238738,-0.5172518213125233,0.02636582254528217,0.002342693395408043,0.12551403702355204,0.1593707400330711,0.132448012403187,0.11089257326036268,0.013861431162297988,0.1075,0.13147953795653958,-0.02397953795653958
2022-12-01,0.0011478468772998579,1.3374668642461938,0.7116267932292101,-0.5120501118428527,0.026371161924800518,0.0023427061524404656,0.13629124262456735,0.15937346134851815,0.13369114519240197,0.11089708146827457,0.013861454567080322,-0.0484,-0.02441103288670453,-0.02398896711329547
2023-01-01,0.0011478542384071601,1.3623005255295577,0.7116249727108617,-0.503893609029823,0.026378631119235052,0.002342719113206426,0.14129818763521718,0.15937634403316428,0.135159704221856,0.11090170066419083,0.013861544022118366,0.1178000000000001,0.09326925053247301,0.02453074946752709
2023-02-01,0.001147856808048792,1.361779657375495,0.7116243915036744,-0.49545242320269234,0.026390542382453905,0.002342732510645558,0.14938263815877362,0.15937925225013816,0.13639629253583846,0.1109068672159452,0.013861575249404234,-0.035,-0.06137837256149723,0.026378372561497228
2023-03-01,0.0011478551720564983,1.3700275621051183,0.7116242341091936,-0.4890477272142914,0.026401207587488,0.0023427461706833925,0.15472016584964937,0.1593821818303542,0.13770816522047555,0.1109120762568921,0.013861555368189338,-0.0007999999999999999,0.036204408829886826,-0.03700440882988683
2023-04-01,0.0011478605187340211,1.3888181258498478,0.7116217194474629,-0.48735183444754465,0.02641268698390349,0.0023427603220926977,0.15690257964703247,0.15938530158569825,0.13956475161515922,0.11091728693903147,0.013861620343099235,-0.0118999999999999,0.0035784475191536413,-0.015478447519153542
