month,alpha,Mkt_RF,SMB,HML,Mom,regime_index,alpha_se,Mkt_RF_se,SMB_se,HML_se,Mom_se,regime_index_se,annualized_alpha,excess_ret,fitted,residual,regime_level
2016-02-01,0.011619669757950072,1.1837293934125377,0.9553563024084617,-0.453054122814182,0.03982132065472899,-0.005986133879553171,0.06399453483429317,0.7790279630264085,1.6567935228923696,1.5291450670474964,1.3733842334204962,0.03704193802720437,0.1487014815809622,0.0116,0.006019846581552791,0.005580153418447208,2.0307921770375694
2016-03-01,0.006487030704625651,1.1470465624253854,0.9193422971197853,-0.5650675347455807,0.014321298461942744,-0.013975852247181838,0.060042231236888496,0.7285584280424052,1.718804329426149,1.4635278657193507,1.327556163195517,0.04386694859665709,0.0806826942160519,0.0794,0.08103433574860383,-0.0016343357486038324,1.3215019262335608
2016-04-01,0.008534792934179481,1.1965054739852508,0.929693035693353,-0.6799998648783117,-0.03403378817825975,-0.01430814467400765,0.05061846317843885,0.8163065444666884,1.7840641662317074,1.3798051336362187,1.255538568603291,0.0492405377809677,0.10736456890483637,0.0184,0.02316287939393657,-0.004762879393936572,0.9426294980172171
2016-05-01,0.013851558133208021,1.2632268366412946,0.950156434635697,-0.7737345686850107,-0.10032699931051248,-0.011997024452292343,0.042200495778470334,0.8416496167112726,1.8302826486129207,1.3598624216260076,1.1670542329895401,0.05498664128613576,0.1794851443885328,0.0217,0.01897469991876782,0.0027253000812321806,0.5480018796025007
2016-06-01,0.00617101783349937,1.3444433878763107,0.9628362812359319,-0.8088596426838783,-0.2315233963679728,-0.016436970146889232,0.04120638652245949,0.8185722628747236,1.8574337611085727,1.3698632843429894,1.020519435489393,0.05986501810112266,0.07661801572422333,-0.046,-0.03694984410897732,-0.009050155891022676,0.39982285754276975
2016-07-01,0.009320431368262546,1.3739195173782242,1.0064903101970653,-0.8651984856852917,-0.20405455851281612,-0.016381973950180356,0.03866671225726899,0.7786114529192297,1.865614382412248,1.3441517641092038,1.0152495168457918,0.06290063101758454,0.11776054473542907,0.0635,0.062160844570315864,0.001339155429684137,-0.0010746398972920762
2016-08-01,0.012146976523625667,1.4005921508796475,1.0496022673017684,-0.9233698032572608,-0.1756882791563697,-0.016411818919356586,0.03840205791419347,0.8510578636438014,1.8540208264385531,1.320098969943916,0.9480362036172284,0.0652436707952531,0.1559072442195677,0.0038,0.0036220063690930674,0.0001779936309069326,-0.28075883821932374
2016-09-01,0.012944724082254368,1.4319525339777281,1.0917999880018106,-0.9906397150479,-0.12258687200884011,-0.016389695828120443,0.04378245783689707,0.906833897379087,1.8245504101151422,1.2538711413190258,1.025802802487872,0.06632696899773673,0.16688742890486497,0.07619999999999999,0.07124233704022093,0.004957662959779063,-0.40904765994506204
2016-10-01,0.0035465723508407657,1.4341428903518245,1.0471612609610677,-1.0492490171925006,-0.14103815574236736,-0.015061186949834049,0.05093251747046209,0.9362709364260061,1.8472399390199246,1.1568059714752634,1.0704247560975606,0.0662753000235526,0.04339892061958084,-0.07200000000000001,-0.0673221735534214,-0.0046778264465786035,-0.11439393458798579
2016-11-01,0.003004134076095231,1.3962203971949103,1.0215851015895616,-0.992629731272243,-0.20250939287938874,-0.012961182944302891,0.05547851137171174,0.9483354964309553,1.8528792527717728,1.2594296177676254,1.0219247862140317,0.06508540404134092,0.03665125223645216,-0.037500000000000006,-0.03860523602403634,0.001105236024036338,-0.47847184051950686
2016-12-01,-0.0035557031163385797,1.400210508489829,0.997575585572253,-0.9679544048149953,-0.18469562337548365,-0.009644716442655039,0.06300084327868591,1.0003585791241192,1.841127449279167,1.306146023665686,1.0665246352971152,0.06249302219394768,-0.041843809158812695,0.015399999999999999,0.019379414976831273,-0.003979414976831274,-0.8753148493346774
2017-01-01,-0.005063176434034433,1.4178361088216351,0.9561529671458113,-0.923437129281575,-0.20273947144478977,-0.008890015301400862,0.07251463192268343,1.0425663183482856,1.8376684224398345,1.3338582345581385,1.0835365203863954,0.058216380053516086,-0.05909439028631036,0.0558,0.05719207722145885,-0.0013920772214588498,-1.3747609556452998
2017-02-01,-0.0053306510159433,1.4442056175697977,0.9238593767187189,-0.8744462252110814,-0.20721708400907743,-0.00959281718146501,0.07843931081083265,1.0795779666930867,1.8450451773762524,1.3513564310861677,1.155289815222558,0.05548578276969998,-0.062125294913870976,0.0429,0.04341464964417287,-0.0005146496441728668,-1.6144216218190808
2017-03-01,-0.010159588509573513,1.4844486110830373,0.8757698665564546,-0.801382322295938,-0.17338214401668287,-0.0041404354975475306,0.081166414999913,1.1083759677655083,1.8534805907129142,1.3650779057865532,1.2637192238291481,0.05875138608383622,-0.11532823727679664,0.031099999999999996,0.03326042391874393,-0.0021604239187439367,-1.4702682256769892
2017-04-01,-0.009608028511070359,1.5429614297462997,0.7977934014133559,-0.7547483149026379,-0.1394565826537932,-0.00529140313119553,0.08285865230124428,1.1186361944803094,1.884841877950716,1.3595557899204624,1.3416362580015369,0.061266518599970315,-0.1093945805967299,0.0453,0.04315267166197284,0.0021473283380271588,-1.4334067864803248
2017-05-01,-0.012908544606993394,1.5912729561484515,0.731263388578957,-0.6919229076837836,-0.09732354127516224,-0.0019614025761180557,0.08395966954461571,1.1070517498936243,1.9042677841076177,1.325358639795424,1.3980341016024562,0.06355024542920622,-0.14436466696917782,0.0561,0.05890876713986812,-0.0028087671398681208,-1.4068567987192793
2017-06-01,-0.016560160470662243,1.6378913265749102,0.665204243675974,-0.6262400587646965,-0.05487187476767902,0.0017677090593960897,0.08520959528123725,1.0997681884688917,1.9087168834794181,1.3394028103123077,1.434018721461048,0.06335459574186401,-0.18158501430874807,-0.0197,-0.01652284447711904,-0.0031771555228809582,-1.399604288442691
2017-07-01,-0.013738894719617305,1.6686127284936014,0.6400450684486425,-0.5376985619928344,0.0070764895468934386,-0.0020742512981367332,0.08583192740768972,1.0874766707120835,1.9304156068646403,1.348959225329616,1.453163171673763,0.06458710949842456,-0.15296203407919984,0.0393,0.03233234748885788,0.0069676525111421195,-1.384176960975109
2017-08-01,-0.015469622148311577,1.675956309282502,0.6082817871774595,-0.4820055061354861,0.042209401254155565,-0.0006752492578596305,0.08520562797617047,1.0891404695196938,1.9366208148710558,1.3877321205084332,1.467660087493854,0.0626445251993,-0.17062784408242238,-0.0124,-0.008969562532686933,-0.0034304374673130664,-1.383026149065081
2017-09-01,-0.010763355991085466,1.664552539652047,0.5896739262590713,-0.44016187899817716,0.09187531839226803,-0.006661365295428217,0.08604493668907516,1.085837987235228,1.9291646092539347,1.4178158898579005,1.4634396417093298,0.0600708673384355,-0.12178197772573984,0.0443,0.03757729639848571,0.006722703601514286,-1.5390369219899258
2017-10-01,-0.01654672436819108,1.6372889787889382,0.5738210909137595,-0.4250037778447704,0.11887775853120075,0.0013943276675294752,0.08503905697306695,1.0629949093690418,1.9074662903814983,1.4360433964653982,1.4350567882377137,0.058436006445704944,-0.18145082653027245,-0.0050999999999999995,0.0013114328141004554,-0.006411432814100455,-1.5759860929221012
2017-11-01,-0.012449063686084328,1.6078793842699564,0.5535415388616199,-0.42100384521487133,0.19894633257036565,-0.0046118687310741915,0.08153699801738742,1.0155731881079033,1.871552039311793,1.4357868615108351,1.408272624668176,0.05815046866574008,-0.13957293821190275,0.015399999999999999,0.010855349799166749,0.00454465020083325,-1.5051589554153273
2017-12-01,-0.013157088087790956,1.588778560004887,0.533235286672287,-0.40726651147122583,0.27227256935132343,-0.0043976052568041706,0.07600757303263996,0.9495370600541865,1.8198119221630331,1.4185821310903082,1.3611249363816025,0.061335033502220915,-0.14694641342100068,0.023,0.02740963769069448,-0.004409637690694482,-1.412190810090668
2018-01-01,-0.009015324663639118,1.571988236959343,0.5521424678920026,-0.40146358321224346,0.32428859303582624,-0.009626352465291753,0.0690952550305972,0.8507106722389068,1.8257871557574223,1.3804673614196374,1.3381387656214385,0.06411514288851161,-0.10297765221832633,0.0899,0.08670696762086819,0.0031930323791318077,-1.3447535850408359
2018-02-01,-0.007732727708849108,1.5273946022349585,0.5668351312967493,-0.39705366706632733,0.35111344466804584,-0.011671927197889601,0.05910019336297495,0.8017242270250459,1.813693215285376,1.319662487375075,1.3533052715467149,0.06732691554757268,-0.08894623261480272,-0.046599999999999996,-0.04947246060902523,0.0028724606090252333,-0.7809958575600611
2018-03-01,-0.01120392127023102,1.5348800516013368,0.5602642583695151,-0.38382788020845604,0.3794324982135365,-0.011214976293143128,0.048625840535158546,0.8879605083578419,1.8040589518940213,1.2212327819392463,1.3446868010850528,0.07076060222936123,-0.12646396411639982,-0.0332,-0.029610079816504143,-0.0035899201834958573,-0.39223542407249146
2018-04-01,-0.004635924399204231,1.4982075627626619,0.5315076536633357,-0.42791740777627485,0.3630347865741675,-0.012315610971290598,0.04403021892345196,0.9346539288765149,1.7905385407760812,1.162156720736693,1.3476894732675706,0.07227514415882591,-0.05423432691991792,0.0055999999999999,0.00449759030754242,0.0011024096924574806,-0.36501216127759345
2018-05-01,-0.0007893297539570913,1.4578817415125358,0.5235202183279362,-0.4863140171625381,0.3534398923048917,-0.013206228935960455,0.04450386709416682,0.9470797284934255,1.7854971798379775,1.1260892073865298,1.3207821232598198,0.07227287013755306,-0.009430944311921818,0.022399999999999903,0.01978257567943141,0.002617424320568492,-0.37411615030203194
2018-06-01,-0.0015045916155114305,1.4375785583752825,0.49044740810176135,-0.4841521038557848,0.3318768002088204,-0.013342530792564273,0.04502376308406976,0.9136088461365648,1.788991778170077,1.1606335279294326,1.2793075395975397,0.07069709339934996,-0.017906435663568643,-0.0276,-0.028524355489767776,0.0009243554897677767,-0.2799299683276886
2018-07-01,0.001660033000445862,1.3983655036011375,0.43815860762223036,-0.49827972828743894,0.28834638598961343,-0.013749588474804262,0.04445955566414688,0.8872826147627081,1.7953612733751125,1.1621233702048963,1.250746071368237,0.06785911106298327,0.020103283010621142,0.015299999999999998,0.012984583476109497,0.002315416523890501,-0.37769737439127204
2018-08-01,-0.0003534400508004888,1.3540078617873366,0.43108242516660605,-0.5211286375227823,0.2745198080629098,-0.01368566254106308,0.041572677339134126,0.822489242423417,1.8404533107190322,1.111910561208948,1.2247814452963606,0.06377681924056515,-0.004233045603869168,0.0092,0.008378896599244956,0.0008211034007550438,-0.5146406234185775
2018-09-01,-0.006804730672564546,1.3342068995315715,0.41723645552247757,-0.4978453334476015,0.25366143346091197,-0.012372844944138026,0.03527884272592104,0.7421671768553533,1.8672607536714705,1.1487455618546483,1.1731607427968456,0.05974248791458214,-0.07866894999274343,-0.0054,-0.001415322957670698,-0.003984677042329302,-0.3438002023972079
2018-10-01,-0.009315611357757641,1.3145099510318254,0.39012161704149945,-0.4565043128683586,0.24315985929470207,-0.011368008917243221,0.03856785784075552,0.5989003849712446,1.8708007800618864,1.213397226094554,1.1106137024116114,0.05409697675638345,-0.10623399407155154,-0.1459,-0.1469895753644205,0.001089575364420503,0.47101260512526655
2018-11-01,-0.01386288392382739,1.3245639204028017,0.3705475236309567,-0.4212979592841033,0.24954150004785863,-0.011038305285005098,0.040753962834990984,0.7110654859863682,1.8626236545887975,1.2563788659787063,1.0912785115812471,0.04539193537778616,-0.15423898975357597,-0.034800000000000005,-0.033003478828109306,-0.0017965211718906984,0.846696558016601
2018-12-01,-0.0021315443803050366,1.325407805903674,0.3595853012606948,-0.4556948437334541,0.14843274640733206,4.348113489063138e-05,0.05092072768253407,0.7376272274184515,1.841262586339283,1.3070363621389365,1.0977701265318758,0.038577968031402676,-0.025280783223759262,-0.0806,-0.08279532516206616,0.00219532516206615,1.6808266076846152
2019-01-01,0.0033842783930144076,1.3659140172670496,0.3867071099391812,-0.5185767023414268,0.033107771258740926,0.004670146617755992,0.054209668724671985,0.7556547009667623,1.8343579570506836,1.3607312219215,1.0824353168414271,0.03929103903250483,0.041375853942931196,0.1089,0.10471399618635058,0.004186003813649419,1.4971792795609011
2019-02-01,-0.0008784775469683013,1.3073806656934257,0.4254127628260454,-0.5448392426646012,-0.027146348304304457,-0.001462159811912305,0.05038595097103966,0.8653365698169869,1.8084628834869805,1.3894286072915376,1.034896094199328,0.046109987040051766,-0.010490945711452593,0.0269,0.03125282009053619,-0.00435282009053619,1.0225648517809183
2019-03-01,0.006141002005480137,1.2935276439402132,0.4447734447503482,-0.6205708116648477,-0.11305918678047144,0.0015901446636524853,0.04605029426603466,0.9255215138084657,1.7623450241908423,1.409128808636465,0.9374832724488196,0.05518069804618916,0.0762326703426639,0.0181999999999999,0.017679892701132238,0.0005201072988676621,0.5396950232357566
2019-04-01,0.009951821271948158,1.2760535718906025,0.47906335987547255,-0.6815471133690623,-0.2206329800094839,0.002912833170118098,0.03992725540985578,0.9490118117669268,1.7310350639625078,1.4234211518461082,0.8661874839938556,0.05961903865238575,0.1261801815491106,0.0657,0.060673412684185454,0.00502658731581454,0.2430023623043624
2019-05-01,0.005039994468029005,1.2303207048049762,0.5264555871922438,-0.7011033035284424,-0.24113013752747137,0.0011736880652955294,0.042084506134712,0.9278527298619126,1.6793775919776632,1.4387245593970337,0.915692149432299,0.06015585656366731,0.062184922721202573,-0.0533,-0.05324275383669896,-5.724616330104321e-05,0.5924970980547467
2019-06-01,0.0051167978892072054,1.1497816726060548,0.5868343057994353,-0.7365370903973665,-0.19119870627594357,0.0019830145240739283,0.04214971637736974,0.8909163685204385,1.6212789429773427,1.4272533480641225,1.057128945759147,0.059539203249948595,0.06315937627192825,0.047899999999999894,0.05200617617804473,-0.004106176178044839,0.4630495500692123
2019-07-01,0.010279239038818456,1.111026061431215,0.6051462767101243,-0.7799205845810522,-0.14881811370671172,0.005604274993416301,0.03661177200620232,0.924214258173705,1.6290103953642983,1.3932958820876709,1.1362832006002064,0.05872621861916987,0.13056917798663292,0.0115,0.007029283777893362,0.004470716222106638,0.508904796730704
2019-08-01,0.00809452057829902,1.0935786448957787,0.6089182533692683,-0.8044344264924942,-0.09637369571999208,0.0057690230496829555,0.03624121847514504,0.9481055640925727,1.641749229947207,1.3406925864589156,1.1809674645366297,0.05801682523360084,0.10157748306733128,-0.0046,-0.006756670747873674,0.002156670747873674,0.5861323344875554
2019-09-01,0.0008721532045555692,1.0966175608053943,0.6378987860213261,-0.8029289056121613,-0.06665046973912729,0.0033770257708694005,0.033690346779265336,0.9653209453634998,1.6829332867655065,1.2961014906852446,1.2155460455590401,0.05697936386744282,0.010516187670440491,-0.0038,-0.0005521548657368518,-0.0032478451342631484,0.32633967431145805
2019-10-01,0.0020279244834277123,1.1239153980049004,0.6626045329607313,-0.7463795128293305,-0.1075473551204956,0.004569282256904115,0.03273774237171572,0.9518483940150386,1.7041484450984086,1.2984926306944353,1.2748483752329023,0.05668730287635664,0.024608360483659775,0.0383,0.03763819731097112,0.0006618026890288786,-0.185214427548907
2019-11-01,-5.743756610415403e-05,1.13507203490571,0.680975110164294,-0.6944565613802212,-0.13717116475551494,0.005479920717706998,0.03476954599750486,0.9529784648138352,1.7100229743987019,1.2709142233697674,1.2927952536996596,0.054140657943799214,-0.0006890330960478419,0.0194,0.023353876360403526,-0.003953876360403525,-0.5057505889332952
2019-12-01,0.003955067714149802,1.1512848972398608,0.7088534003821589,-0.6744225106290391,-0.1810484708405759,0.005087593174718908,0.03793165727567654,0.9185573896842606,1.6925163760734598,1.274487964110636,1.2992159774603647,0.05037723156005205,0.048506954287397486,0.0448,0.04291214523629555,0.0018878547637044482,-0.9148162278494861
2020-01-01,0.005856476106254056,1.1554890850092274,0.7219043952118929,-0.6583332572884951,-0.22846867511663227,0.00590551911905232,0.03764614191858013,0.8672426191844851,1.6990898127636023,1.2584055357392954,1.2830718073309255,0.04694957902038384,0.07258618048579035,-0.0197,-0.018566267159776398,-0.001133732840223601,-0.20254730424279999
2020-02-01,0.010946733550698261,1.1426504852387978,0.7205798811709208,-0.6681896625675432,-0.2574034959451901,0.006611566999548715,0.042884997234989806,0.7819384671599925,1.7113659324646973,1.2771802597633184,1.2683706182627696,0.03916921803159655,0.13956546772660605,-0.09479999999999991,-0.09609208683676733,0.001292086836767417,1.5421127775756587
2020-03-01,0.009211831992470984,1.2104750758855745,0.7644378871855192,-0.6834633206548633,-0.2599654142520381,0.0013921618087619552,0.054832059781152825,0.7530873415359008,1.715753549355403,1.2714536504086558,1.2554004932247884,0.030506611669939825,0.1163181926228094,-0.1376,-0.13683478157084267,-0.0007652184291573327,3.5809695923001317
2020-04-01,0.013107832530850981,1.208015506002818,0.7801320626617969,-0.7566899274225202,-0.22410304873804904,0.004926018236141039,0.06039178883367972,0.7583143815396123,1.6987871887987571,1.2845797773136618,1.2404450658796986,0.02471638852408279,0.16914418996036407,0.1746,0.17377948686952666,0.0008205131304733493,3.5294335607380463
2020-05-01,0.013847322875963722,1.1671463349879905,0.7669512225297351,-0.8093355788159952,-0.19329261815759727,0.002465329558019416,0.061155859675642965,0.8271945412963221,1.701406577285999,1.2437412051152923,1.1922008952021277,0.03203006073016677,0.17942601965938754,0.1383999999999999,0.13787599219736021,0.0005240078026396977,2.33696635726817
2020-06-01,0.010391849949588099,1.0879019892593869,0.726453249335039,-0.8200500892687028,-0.16448170685929964,-0.006063348069174179,0.05997376943306904,0.8472716799707849,1.6968024931282581,1.2885007541595876,1.1005285866532597,0.034471190713035074,0.13208233395455804,0.016,0.018511915076471708,-0.0025119150764717074,1.8058721133189386
2020-07-01,0.016699270417941663,1.0756646297756625,0.6627834816563039,-0.8135718043600001,-0.0923716110450509,-0.0022298760513891616,0.05886887534150888,0.834433147186482,1.6846858086971004,1.3219058639190684,0.9687397744369018,0.04380514535553594,0.21986042737140576,0.0712,0.06796511567806604,0.003234884321933959,1.1866748799091456
2020-08-01,0.015444017632841554,1.0125703744500665,0.5963406068444324,-0.7560070004015167,-0.1363305752874979,-0.005923743532485541,0.0544286435435888,0.8064014892227793,1.6475585445990495,1.340439055342421,1.0043583032007395,0.04728359601030327,0.20190965565693708,0.0943999999999999,0.09610467586229193,-0.0017046758622920322,0.5964072214914548
2020-09-01,0.01884262407095643,0.9950670439625551,0.5729955039423276,-0.716516309925614,-0.20979980682917845,-0.006647736255679094,0.051408799102927595,0.8105401539104443,1.6587761410194333,1.335679058888424,1.0542290138068529,0.04688830412245662,0.2510805392164335,0.023200000000000002,0.02386157133221177,-0.0006615713322117682,0.8521031369196859
2020-10-01,0.025687713047907613,0.9703278347576637,0.5760404056802241,-0.7046614816187918,-0.26186749839094337,-0.005030895255570395,0.04876335639855297,0.767992470499134,1.6820225605452765,1.3689903717743659,1.0647740951054077,0.041936017323106915,0.35575694050982287,-0.013999999999999999,-0.01664219930491908,0.002642199304919081,1.3537815856657762
2020-11-01,0.03635334344117047,0.9296026995754572,0.5879970498718489,-0.6897507931694681,-0.32156072307478256,3.165858260748347e-06,0.04913684520024809,0.706967545430456,1.6783405250126653,1.3784564247679651,1.0183303804234285,0.046280445464486106,0.534950003387435,0.16060000000000002,0.15961188930946102,0.0009881106905390014,0.34295893541074945
2020-12-01,0.044135559326634946,0.8278257038190555,0.6167773438320608,-0.7005789713399264,-0.30386910076933105,0.0033326674680217655,0.04635332716298992,0.7033266610536661,1.6793959083374475,1.3466116135423623,1.1067967257326965,0.0477590692792308,0.679123490723768,0.0863,0.08571217918603308,0.0005878208139669244,-0.013027460071667898
2021-01-01,0.06020046413349838,0.8099857191151139,0.7171000807348031,-0.7038503072808271,-0.2606151565240574,0.008795123505536719,0.041807866533050804,0.8072525485825012,1.7178971951300388,1.287324438747628,1.176537840944991,0.04615926279993588,1.0167677139453315,0.0718,0.060567547298722046,0.011232452701277956,-0.09741955446292277
2021-02-01,0.05383640955578017,0.8490764193620444,0.7237629203103462,-0.7557887343834935,-0.22231833904743667,0.01220204161346167,0.05521373831659099,0.8944328488931018,1.721177048333567,1.1894591085014892,1.203369084365081,0.041039966144905696,0.8761967961374417,0.0332,0.036373852562347354,-0.003173852562347354,-1.1977940007048047
2021-03-01,0.04579607410194812,0.885563351571571,0.7214584134011641,-0.837213558754711,-0.16067700342501434,0.01693204557456087,0.06433947229239094,0.9448101566065535,1.736373958564829,1.1877801267754564,1.2529949166010461,0.03098948773137034,0.7114494885499338,-0.0172,-0.014717398239355042,-0.0024826017606449577,-2.5874594542347404
2021-04-01,0.04189652912684364,0.9174978910789275,0.6931322040474339,-0.8599120906750478,-0.15608901761953198,0.009465199794822327,0.07040554086939053,0.9654352938703106,1.7481632946656276,1.1461689082843245,1.2937677980677806,0.032655018629603724,0.6364211924795473,0.0728,0.07023163321563185,0.0025683667843681562,-2.5373847923551436
2021-05-01,0.03541791839960802,0.9354207322956243,0.6577444378159216,-0.8479030715946626,-0.18212279395917869,0.010609376565036528,0.073940184799572,0.9654834655301704,1.7452791595327373,1.1056748024679268,1.3453655829023021,0.035168908657618576,0.5184067181142076,0.0126,0.013189383890457214,-0.0005893838904572138,-2.4665537007515543
2021-06-01,0.028981239667583654,0.9534753186909376,0.6218806839527359,-0.8355865766854279,-0.20815225815339694,0.011629581737761949,0.0757704763967293,0.9430557021481296,1.759210702641062,1.0546299999102142,1.376305655805887,0.03638410578334578,0.40893021103509253,0.0161,0.01750982364411381,-0.001409823644113812,-2.3914378892986683
2021-07-01,0.023476715815203643,0.9615767399158657,0.5867246249020586,-0.8378035813341068,-0.24055659885207234,0.010254791051708175,0.0754164455949344,0.9394570180697821,1.7547690121002752,1.0418335325949137,1.4103397184483732,0.04000048918072002,0.3210997259829702,0.0097,0.011150982484632817,-0.0014509824846328165,-2.0375347748653767
2021-08-01,0.01863507638763494,0.9668086998869104,0.548997071840089,-0.843551066234686,-0.2740591430786134,0.00752195275831407,0.07430591534021144,0.9039274855523228,1.7442021572595214,0.9688316093864191,1.4219914595926044,0.042752060359129145,0.24802568300789574,0.0445,0.04488764753089324,-0.00038764753089324394,-1.8117060706785648
2021-09-01,0.011239015122699314,0.9737385487105263,0.5020828131097836,-0.8224955510800607,-0.30469885684619186,0.009133191654144217,0.0733968822643531,0.8281553482261341,1.7273870363032382,0.9045547367698312,1.4160284465124942,0.043379340118592194,0.14352536932202153,-0.064,-0.062213880194532195,-0.0017861198054678062,-1.5947570761998622
2021-10-01,0.0046803246265398404,0.9710237462518596,0.4579517596452717,-0.7902177854777015,-0.33225304258902494,0.00953543329465354,0.07036531125847888,0.7824712393065275,1.7073491991116052,0.9181744742163781,1.4021331053964325,0.04175319673109412,0.057632449184097156,-0.0036,-0.0026143773555968863,-0.0009856226444031136,-2.076412659488356
