ticker,fsym_id,month,fiscal_date,ff_pe_dil,ff_pbk_tang,ff_psales_dil,ff_pfcf,ff_div_yld,ff_earn_yld,ff_fcf_yld,ff_entrpr_val_ebitda_oper,ff_entrpr_val_sales,ff_roce,ff_roic,ff_roa_ptx,ff_ebit_oper_mgn,ff_ebitda_oper_mgn,ff_debt_eq,ff_tcap_assets,ff_ebit_oper_int_covg,ff_zscore,ff_fscore,ff_sales_gr,ff_eps_dil_gr,ff_eps_basic_gr,ff_bps_gr,ff_com_eq_gr,ff_assets_gr,ret,next_ret,Mkt_RF,SMB,HML,RMW,CMA,RF,Mom,vix,vix_chg,cpi_yoy,core_cpi_yoy,pce_yoy,core_pce_yoy,m2_yoy,y10,y2,y3m,slope_10y_2y,slope_10y_3m,baa_spread,baa_aaa_spread,sp500,sp500_ret,sp500_mom_12m,country,sector,ctry_AR,ctry_AT,ctry_AU,ctry_BE,ctry_CA,ctry_CH,ctry_CN,ctry_DE,ctry_DK,ctry_ES,ctry_FI,ctry_FR,ctry_GB,ctry_IE,ctry_IL,ctry_IT,ctry_JP,ctry_MX,ctry_NL,ctry_NO,ctry_SE,ctry_TW,ctry_US,ctry_UY,sect_business_services,sect_consumer_cyclicals,sect_consumer_non_cyclicals,sect_consumer_services,sect_energy,sect_finance,sect_healthcare,sect_industrials,sect_non_energy_materials,sect_technology
ASM.AS,GM7H09-R,2020-01,2018-12-31,12.2355167984858,1.20602511804609,2.35011203047131,34.8142474286542,2.76243093922652,8.27872928176796,2.87238723757946,9.1029049427966,2.00062707726985,8.60280810924969,8.60280810924969,6.12586968789318,15.3680381282538,21.9778970542037,0.0,87.5239463729209,,6.90221530917827,6.0,10.9411297245325,-61.2241153342071,-61.1800518134715,-7.10507175794261,-18.3921845855257,-13.8552600998897,0.0988517224163754,-0.0463425715583825,-0.0232,-0.0089,-0.0292,0.0022,-0.0113,0.0013,0.0329,18.84,5.0600000000000005,2.3195274699624457,2.290598816440625,1.5637627676458932,1.544751058548699,6.677648955987436,1.51,1.33,1.55,0.1799999999999999,-0.04,2.13,0.8300000000000001,3225.52001953125,-0.1628092819048965,19.28256732533442,NL,Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASM.AS,GM7H09-R,2020-02,2018-12-31,12.2355167984858,1.20602511804609,2.35011203047131,34.8142474286542,2.76243093922652,8.27872928176796,2.87238723757946,9.1029049427966,2.00062707726985,8.60280810924969,8.60280810924969,6.12586968789318,15.3680381282538,21.9778970542037,0.0,87.5239463729209,,6.90221530917827,6.0,10.9411297245325,-61.2241153342071,-61.1800518134715,-7.10507175794261,-18.3921845855257,-13.8552600998897,-0.0463425715583825,-0.1296808003811338,-0.0889,-0.0220999999999999,0.0055,-0.0113,-0.0087,0.0012,-0.0039,40.11,21.27,2.599767976845202,2.2817391837892886,1.7944821136310465,1.5913288616700605,6.690318609653034,1.13,0.86,1.27,0.2699999999999999,-0.1400000000000001,2.38,0.8300000000000001,2954.219970703125,-8.411048363840312,6.095550031209251,NL,Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASM.AS,GM7H09-R,2020-03,2018-12-31,12.2355167984858,1.20602511804609,2.35011203047131,34.8142474286542,2.76243093922652,8.27872928176796,2.87238723757946,9.1029049427966,2.00062707726985,8.60280810924969,8.60280810924969,6.12586968789318,15.3680381282538,21.9778970542037,0.0,87.5239463729209,,6.90221530917827,6.0,10.9411297245325,-61.2241153342071,-61.1800518134715,-7.10507175794261,-18.3921845855257,-13.8552600998897,-0.1296808003811338,0.0997372454565359,-0.1392,-0.0156,-0.0735,0.0073,-0.0127,0.0012,0.0721,53.54,13.43,2.34131667975952,2.3676613601035346,1.689097203314005,1.6976972310441596,6.804629712607624,0.7,0.23,0.11,0.47,0.59,3.93,1.27,2584.590087890625,-12.51192824089282,-8.813499261221347,NL,Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASM.AS,GM7H09-R,2020-04,2019-12-31,15.2194395477479,3.02439870358686,3.90026938295453,13.4309298439487,1.49775336994508,6.64782825761358,7.44550088205958,10.2652010889629,3.53021501565591,19.0169822455452,18.9306830657059,18.6840543473645,29.8749084791177,34.3901204181141,1.25235682932019,84.6579000238606,217.186862967157,10.921794618117,7.0,56.9355601706921,122.416007571149,122.156228102372,11.8148971801221,10.7885773880921,15.9737036434743,0.0997372454565359,0.0408163265306122,0.0711,0.0338,-0.0441999999999999,0.0207,-0.0412999999999999,0.0,0.015,34.15,-19.39,1.4940399642909163,2.097741687598198,1.1662090444265472,1.5272953094374042,10.13566889919286,0.64,0.2,0.09,0.44,0.55,3.23,1.6999999999999995,2912.429931640625,12.68440381652789,-1.133811034533061,NL,Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASM.AS,GM7H09-R,2020-05,2019-12-31,15.2194395477479,3.02439870358686,3.90026938295453,13.4309298439487,1.49775336994508,6.64782825761358,7.44550088205958,10.2652010889629,3.53021501565591,19.0169822455452,18.9306830657059,18.6840543473645,29.8749084791177,34.3901204181141,1.25235682932019,84.6579000238606,217.186862967157,10.921794618117,7.0,56.9355601706921,122.416007571149,122.156228102372,11.8148971801221,10.7885773880921,15.9737036434743,0.0408163265306122,0.3156384505021523,0.05,0.0217,-0.0537,0.03,-0.0333,0.0001,0.0118999999999999,27.51,-6.639999999999997,0.3130472940411133,1.4309324152566472,0.4624613003096023,0.9954970222243896,16.928062926952926,0.65,0.16,0.14,0.49,0.51,3.08,1.4500000000000002,3044.31005859375,4.528181966555822,10.619317666684005,NL,Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASM.AS,GM7H09-R,2020-06,2019-12-31,15.2194395477479,3.02439870358686,3.90026938295453,13.4309298439487,1.49775336994508,6.64782825761358,7.44550088205958,10.2652010889629,3.53021501565591,19.0169822455452,18.9306830657059,18.6840543473645,29.8749084791177,34.3901204181141,1.25235682932019,84.6579000238606,217.186862967157,10.921794618117,7.0,56.9355601706921,122.416007571149,122.156228102372,11.8148971801221,10.7885773880921,15.9737036434743,0.3156384505021523,-0.0697928026172302,0.0334,-0.0097,0.0029,-0.0109,-0.0103,0.0001,0.0220999999999999,30.43,2.919999999999998,0.1982013035848551,1.2184564692601985,0.4901629042393773,0.9973783749794408,21.956013166127164,0.66,0.16,0.16,0.5,0.5,2.93,1.2000000000000002,3100.2900390625,1.838839651392421,5.388951810161613,NL,Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASM.AS,GM7H09-R,2020-07,2019-12-31,15.2194395477479,3.02439870358686,3.90026938295453,13.4309298439487,1.49775336994508,6.64782825761358,7.44550088205958,10.2652010889629,3.53021501565591,19.0169822455452,18.9306830657059,18.6840543473645,29.8749084791177,34.3901204181141,1.25235682932019,84.6579000238606,217.186862967157,10.921794618117,7.0,56.9355601706921,122.416007571149,122.156228102372,11.8148971801221,10.7885773880921,15.9737036434743,-0.0697928026172302,-0.0144587729581868,0.0247,0.0023,-0.0361,0.0063,-0.0184,0.0001,0.0681,24.46,-5.969999999999999,0.7166562831830481,1.1836841884912408,0.7595377063120967,0.9704519119350996,22.843651201124104,0.55,0.11,0.09,0.44,0.4600000000000001,2.6,1.17,3271.1201171875,5.510132148044367,9.755140143431529,NL,Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASM.AS,GM7H09-R,2020-08,2019-12-31,15.2194395477479,3.02439870358686,3.90026938295453,13.4309298439487,1.49775336994508,6.64782825761358,7.44550088205958,10.2652010889629,3.53021501565591,19.0169822455452,18.9306830657059,18.6840543473645,29.8749084791177,34.3901204181141,1.25235682932019,84.6579000238606,217.186862967157,10.921794618117,7.0,56.9355601706921,122.416007571149,122.156228102372,11.8148971801221,10.7885773880921,15.9737036434743,-0.0144587729581868,-0.0297383029341792,0.0584,0.0242,-0.0127,0.0083,-0.0113999999999999,0.0001,-0.0216,26.41,1.9499999999999995,0.9968647625897996,1.560695837131587,0.9225840072571544,1.2143366963097255,23.165488889486,0.72,0.14,0.11,0.58,0.61,2.67,1.02,3500.31005859375,7.006466690171775,19.609019269561976,NL,Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASM.AS,GM7H09-R,2020-09,2019-12-31,15.2194395477479,3.02439870358686,3.90026938295453,13.4309298439487,1.49775336994508,6.64782825761358,7.44550088205958,10.2652010889629,3.53021501565591,19.0169822455452,18.9306830657059,18.6840543473645,29.8749084791177,34.3901204181141,1.25235682932019,84.6579000238606,217.186862967157,10.921794618117,7.0,56.9355601706921,122.416007571149,122.156228102372,11.8148971801221,10.7885773880921,15.9737036434743,-0.0297383029341792,0.0036779730281977,-0.0206,0.0256,-0.0374,0.0177,-0.0192999999999999,0.0001,0.0397,26.37,-0.0399999999999991,1.2810698495523851,1.7223933878284248,1.157519050834388,1.3931038469319867,22.95116999679454,0.69,0.13,0.1,0.5599999999999999,0.59,2.75,1.0499999999999998,3363.0,-3.9227970178423055,12.975940493049665,NL,Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASM.AS,GM7H09-R,2020-10,2019-12-31,15.2194395477479,3.02439870358686,3.90026938295453,13.4309298439487,1.49775336994508,6.64782825761358,7.44550088205958,10.2652010889629,3.53021501565591,19.0169822455452,18.9306830657059,18.6840543473645,29.8749084791177,34.3901204181141,1.25235682932019,84.6579000238606,217.186862967157,10.921794618117,7.0,56.9355601706921,122.416007571149,122.156228102372,11.8148971801221,10.7885773880921,15.9737036434743,0.0036779730281977,0.2064332247557003,-0.0337,0.0086,0.0032,0.0046,-0.0024,0.0001,0.0012,38.02,11.650000000000002,1.3910228912373812,1.719064405343662,1.27635371578958,1.4796915464076354,23.629294876055027,0.88,0.14,0.09,0.74,0.79,2.61,1.09,3269.9599609375,-2.766578622137972,7.650874315595924,NL,Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASM.AS,GM7H09-R,2020-11,2019-12-31,15.2194395477479,3.02439870358686,3.90026938295453,13.4309298439487,1.49775336994508,6.64782825761358,7.44550088205958,10.2652010889629,3.53021501565591,19.0169822455452,18.9306830657059,18.6840543473645,29.8749084791177,34.3901204181141,1.25235682932019,84.6579000238606,217.186862967157,10.921794618117,7.0,56.9355601706921,122.416007571149,122.156228102372,11.8148971801221,10.7885773880921,15.9737036434743,0.2064332247557003,0.2146473169085385,0.1458,-0.0288,0.0524,-0.0064,0.0001,0.0001,-0.1231,20.57,-17.450000000000003,1.2303863428671624,1.636411669245552,1.187486166844698,1.4217326104510208,23.53448673283236,0.84,0.16,0.08,0.6799999999999999,0.76,2.29,1.0,3621.6298828125,10.75456354438591,15.302545872069494,NL,Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASM.AS,GM7H09-R,2020-12,2019-12-31,15.2194395477479,3.02439870358686,3.90026938295453,13.4309298439487,1.49775336994508,6.64782825761358,7.44550088205958,10.2652010889629,3.53021501565591,19.0169822455452,18.9306830657059,18.6840543473645,29.8749084791177,34.3901204181141,1.25235682932019,84.6579000238606,217.186862967157,10.921794618117,7.0,56.9355601706921,122.416007571149,122.156228102372,11.8148971801221,10.7885773880921,15.9737036434743,0.2146473169085385,0.1736593498193943,0.0513,0.0200999999999999,0.0021,0.0073,-0.002,0.0001,0.0118,22.75,2.18,1.1757452138405844,1.669378040881497,1.186264708144269,1.453521884486797,24.195868200836813,0.93,0.13,0.09,0.8,0.8400000000000001,2.18,0.9000000000000004,3756.070068359375,3.712145909357001,16.258923055706177,NL,Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASM.AS,GM7H09-R,2021-01,2019-12-31,15.2194395477479,3.02439870358686,3.90026938295453,13.4309298439487,1.49775336994508,6.64782825761358,7.44550088205958,10.2652010889629,3.53021501565591,19.0169822455452,18.9306830657059,18.6840543473645,29.8749084791177,34.3901204181141,1.25235682932019,84.6579000238606,217.186862967157,10.921794618117,7.0,56.9355601706921,122.416007571149,122.156228102372,11.8148971801221,10.7885773880921,15.9737036434743,0.1736593498193943,0.0587121212121213,-0.0091,0.0118,0.0086,-0.0154,0.003,0.0,0.0077,33.09,10.340000000000003,1.3204191315779434,1.624313961356294,1.334522131784066,1.508790092214496,24.552532985828314,1.11,0.11,0.06,1.0,1.05,2.17,0.79,3714.239990234375,-1.1136660755445171,15.151664467863023,NL,Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASM.AS,GM7H09-R,2021-02,2019-12-31,15.2194395477479,3.02439870358686,3.90026938295453,13.4309298439487,1.49775336994508,6.64782825761358,7.44550088205958,10.2652010889629,3.53021501565591,19.0169822455452,18.9306830657059,18.6840543473645,29.8749084791177,34.3901204181141,1.25235682932019,84.6579000238606,217.186862967157,10.921794618117,7.0,56.9355601706921,122.416007571149,122.156228102372,11.8148971801221,10.7885773880921,15.9737036434743,0.0587121212121213,0.1091234347048299,0.0260999999999999,0.0093,0.0617999999999999,-0.0162,0.0165,0.0,-0.0453,27.95,-5.140000000000004,1.3738437137002402,1.3763703714812836,1.5857976839888988,1.6974939477738316,25.61660973222446,1.44,0.14,0.04,1.2999999999999998,1.4,2.12,0.7199999999999998,3811.14990234375,2.60914513774484,29.00697781948409,NL,Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASM.AS,GM7H09-R,2021-03,2019-12-31,15.2194395477479,3.02439870358686,3.90026938295453,13.4309298439487,1.49775336994508,6.64782825761358,7.44550088205958,10.2652010889629,3.53021501565591,19.0169822455452,18.9306830657059,18.6840543473645,29.8749084791177,34.3901204181141,1.25235682932019,84.6579000238606,217.186862967157,10.921794618117,7.0,56.9355601706921,122.416007571149,122.156228102372,11.8148971801221,10.7885773880921,15.9737036434743,0.1091234347048299,0.019758064516129,0.0266999999999999,-0.0108,0.0404,0.0042,0.013,0.0,-0.0302999999999999,19.4,-8.55,1.6698167791706853,1.280248344990098,1.8427318715156016,1.7094670091967412,26.77527205132508,1.74,0.16,0.03,1.58,1.71,2.03,0.7000000000000002,3972.889892578125,4.243863253316516,53.71450626511303,NL,Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASM.AS,GM7H09-R,2021-04,2020-12-31,31.1224489795918,5.36641936536213,6.68775312057175,102.843156450455,1.11141983884412,3.24284523478744,0.972354441962069,21.431927564445,6.37455749547105,15.5386259230272,15.4176685500544,13.7168513247666,25.3975914863243,29.7432765965777,1.03875293574677,84.0377247987501,167.983565737052,16.6316786287484,4.0,3.44757216518936,-12.1330010333718,-12.3509267325543,2.30072649712738,1.98350315701033,2.51937922128194,0.019758064516129,0.0170027678924475,0.0354,0.0054,-0.0217,0.0093999999999999,-0.0186,0.0,0.0276,18.61,-0.7899999999999991,2.6678187820641908,1.6494791315614157,2.669006722866385,2.199136019573356,23.95184931079648,1.65,0.16,0.01,1.49,1.64,1.96,0.7000000000000002,4181.169921875,5.242532134755851,43.56293610537338,NL,Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASM.AS,GM7H09-R,2021-05,2020-12-31,31.1224489795918,5.36641936536213,6.68775312057175,102.843156450455,1.11141983884412,3.24284523478744,0.972354441962069,21.431927564445,6.37455749547105,15.5386259230272,15.4176685500544,13.7168513247666,25.3975914863243,29.7432765965777,1.03875293574677,84.0377247987501,167.983565737052,16.6316786287484,4.0,3.44757216518936,-12.1330010333718,-12.3509267325543,2.30072649712738,1.98350315701033,2.51937922128194,0.0170027678924475,0.0769828926905131,0.0345,-0.0168,0.021,0.0072,0.0106,0.0,0.0,16.76,-1.8499999999999976,4.133077115360573,2.9780316542864504,3.640285829850343,3.1306032044336574,18.224701587431813,1.58,0.14,0.01,1.44,1.57,1.99,0.6600000000000001,4204.10986328125,0.548648867060697,38.0972956881811,NL,Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASM.AS,GM7H09-R,2021-06,2020-12-31,31.1224489795918,5.36641936536213,6.68775312057175,102.843156450455,1.11141983884412,3.24284523478744,0.972354441962069,21.431927564445,6.37455749547105,15.5386259230272,15.4176685500544,13.7168513247666,25.3975914863243,29.7432765965777,1.03875293574677,84.0377247987501,167.983565737052,16.6316786287484,4.0,3.44757216518936,-12.1330010333718,-12.3509267325543,2.30072649712738,1.98350315701033,2.51937922128194,0.0769828926905131,0.0790613718411552,-0.011,0.0038,-0.0282,0.0115,-0.0097,0.0,-0.0034999999999999,15.83,-0.9300000000000016,4.918257089467626,3.7876961101984903,4.07246348925363,3.5411199019175887,14.086399857245604,1.45,0.25,0.05,1.2,1.4,1.87,0.6499999999999999,4297.5,2.2214009565834747,38.61606320225206,NL,Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASM.AS,GM7H09-R,2021-07,2020-12-31,31.1224489795918,5.36641936536213,6.68775312057175,102.843156450455,1.11141983884412,3.24284523478744,0.972354441962069,21.431927564445,6.37455749547105,15.5386259230272,15.4176685500544,13.7168513247666,25.3975914863243,29.7432765965777,1.03875293574677,84.0377247987501,167.983565737052,16.6316786287484,4.0,3.44757216518936,-12.1330010333718,-12.3509267325543,2.30072649712738,1.98350315701033,2.51937922128194,0.0790613718411552,0.0993643358982938,0.0065,-0.0055,-0.0068,0.0218,-0.0121,0.0,0.0031,18.24,2.4099999999999984,5.295632620349999,4.439362194328367,4.306128320705871,3.8617128102137466,12.608678915328063,1.24,0.19,0.06,1.05,1.18,1.95,0.6700000000000004,4395.259765625,2.274805482838871,34.365587571392275,NL,Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASM.AS,GM7H09-R,2021-08,2020-12-31,31.1224489795918,5.36641936536213,6.68775312057175,102.843156450455,1.11141983884412,3.24284523478744,0.972354441962069,21.431927564445,6.37455749547105,15.5386259230272,15.4176685500544,13.7168513247666,25.3975914863243,29.7432765965777,1.03875293574677,84.0377247987501,167.983565737052,16.6316786287484,4.0,3.44757216518936,-12.1330010333718,-12.3509267325543,2.30072649712738,1.98350315701033,2.51937922128194,0.0993643358982938,0.0292148508825318,0.0161,0.0079,-0.0213,-0.0011,-0.019,0.0,0.0056,16.48,-1.759999999999998,5.245169381309234,4.210719214328185,4.473216164011551,3.92711817566731,12.532587235620696,1.3,0.2,0.04,1.1,1.26,1.94,0.6900000000000004,4522.68017578125,2.899041625543864,29.207987294652327,NL,Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASM.AS,GM7H09-R,2021-09,2020-12-31,31.1224489795918,5.36641936536213,6.68775312057175,102.843156450455,1.11141983884412,3.24284523478744,0.972354441962069,21.431927564445,6.37455749547105,15.5386259230272,15.4176685500544,13.7168513247666,25.3975914863243,29.7432765965777,1.03875293574677,84.0377247987501,167.983565737052,16.6316786287484,4.0,3.44757216518936,-12.1330010333718,-12.3509267325543,2.30072649712738,1.98350315701033,2.51937922128194,0.0292148508825318,0.1573033707865168,-0.0294,0.0088,0.0378,-0.0184,0.0146,0.0,0.0144,23.14,6.66,5.152015301793966,3.939691977557725,4.580909697720981,3.9584580447155737,13.195772138698182,1.52,0.28,0.04,1.24,1.48,1.85,0.7000000000000002,4307.5400390625,-4.75691688019011,28.08623369201606,NL,Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASM.AS,GM7H09-R,2021-10,2020-12-31,31.1224489795918,5.36641936536213,6.68775312057175,102.843156450455,1.11141983884412,3.24284523478744,0.972354441962069,21.431927564445,6.37455749547105,15.5386259230272,15.4176685500544,13.7168513247666,25.3975914863243,29.7432765965777,1.03875293574677,84.0377247987501,167.983565737052,16.6316786287484,4.0,3.44757216518936,-12.1330010333718,-12.3509267325543,2.30072649712738,1.98350315701033,2.51937922128194,0.1573033707865168,0.0137966274910579,0.026,-0.016,-0.0067,0.0056,-0.001,0.0,0.0243999999999999,16.26,-6.879999999999999,5.351215590949132,4.002855729865806,4.737428253233955,4.013850678303776,12.785915871522649,1.55,0.48,0.05,1.07,1.5,1.69,0.6699999999999999,4605.3798828125,6.914383640060651,40.83902976879674,NL,Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASM.AS,GM7H09-R,2021-11,2020-12-31,31.1224489795918,5.36641936536213,6.68775312057175,102.843156450455,1.11141983884412,3.24284523478744,0.972354441962069,21.431927564445,6.37455749547105,15.5386259230272,15.4176685500544,13.7168513247666,25.3975914863243,29.7432765965777,1.03875293574677,84.0377247987501,167.983565737052,16.6316786287484,4.0,3.44757216518936,-12.1330010333718,-12.3509267325543,2.30072649712738,1.98350315701033,2.51937922128194,0.0137966274910579,-0.0204133064516129,-0.0418,-0.0091,-0.0196,0.0237,-0.0126,0.0,0.0037,27.19,10.93,6.235042390298062,4.590317334184912,5.336135652537788,4.436672448273571,12.811340469996168,1.43,0.52,0.05,0.91,1.38,1.81,0.6599999999999997,4567.0,-0.8333706184746159,26.103443691858995,NL,Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASM.AS,GM7H09-R,2021-12,2020-12-31,31.1224489795918,5.36641936536213,6.68775312057175,102.843156450455,1.11141983884412,3.24284523478744,0.972354441962069,21.431927564445,6.37455749547105,15.5386259230272,15.4176685500544,13.7168513247666,25.3975914863243,29.7432765965777,1.03875293574677,84.0377247987501,167.983565737052,16.6316786287484,4.0,3.44757216518936,-12.1330010333718,-12.3509267325543,2.30072649712738,1.98350315701033,2.51937922128194,-0.0204133064516129,-0.2230511962953434,0.0387,-0.0127,0.0345,0.0063,0.0311,0.0001,0.0027,17.22,-9.970000000000002,6.901970403700863,4.972572143965692,5.93019057933839,4.8908669097107005,12.311943991156514,1.52,0.73,0.06,0.79,1.46,1.85,0.6499999999999999,4766.18017578125,4.361291346206486,26.89273866137125,NL,Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASM.AS,GM7H09-R,2022-01,2020-12-31,31.1224489795918,5.36641936536213,6.68775312057175,102.843156450455,1.11141983884412,3.24284523478744,0.972354441962069,21.431927564445,6.37455749547105,15.5386259230272,15.4176685500544,13.7168513247666,25.3975914863243,29.7432765965777,1.03875293574677,84.0377247987501,167.983565737052,16.6316786287484,4.0,3.44757216518936,-12.1330010333718,-12.3509267325543,2.30072649712738,1.98350315701033,2.51937922128194,-0.2230511962953434,-0.0456953642384105,-0.049,-0.0237999999999999,0.127,-0.0441999999999999,0.0617,0.0,-0.0358,24.83,7.609999999999999,7.174340285065539,5.488993530393094,6.141969176624196,5.2145501246505965,12.46671584090564,1.79,1.18,0.22,0.6100000000000001,1.57,1.93,0.6499999999999999,4515.5498046875,-5.258516502739385,21.573991356507925,NL,Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASM.AS,GM7H09-R,2022-02,2020-12-31,31.1224489795918,5.36641936536213,6.68775312057175,102.843156450455,1.11141983884412,3.24284523478744,0.972354441962069,21.431927564445,6.37455749547105,15.5386259230272,15.4176685500544,13.7168513247666,25.3975914863243,29.7432765965777,1.03875293574677,84.0377247987501,167.983565737052,16.6316786287484,4.0,3.44757216518936,-12.1330010333718,-12.3509267325543,2.30072649712738,1.98350315701033,2.51937922128194,-0.0456953642384105,0.1523247744621791,-0.0203,0.0156,0.018,0.0006,0.0208,0.0,-0.0022,30.15,5.32,7.558805726967832,6.05428515424189,6.272433512016362,5.35843659732218,11.718870942773108,1.83,1.44,0.35,0.3900000000000001,1.48,2.34,0.7200000000000002,4373.93994140625,-3.1360491945908286,14.766935268444836,NL,Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASM.AS,GM7H09-R,2022-03,2020-12-31,31.1224489795918,5.36641936536213,6.68775312057175,102.843156450455,1.11141983884412,3.24284523478744,0.972354441962069,21.431927564445,6.37455749547105,15.5386259230272,15.4176685500544,13.7168513247666,25.3975914863243,29.7432765965777,1.03875293574677,84.0377247987501,167.983565737052,16.6316786287484,4.0,3.44757216518936,-12.1330010333718,-12.3509267325543,2.30072649712738,1.98350315701033,2.51937922128194,0.1523247744621791,-0.1270701595904849,0.0052,-0.0008,-0.0091,-0.0015,-0.0056,0.0,0.0339,20.56,-9.59,7.937278766517819,6.4551151617656455,6.545539906103293,5.602764293293028,10.604934374649975,2.32,2.28,0.52,0.04,1.7999999999999998,1.93,0.8599999999999999,4530.41015625,3.577328837154625,14.03311641516658,NL,Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASM.AS,GM7H09-R,2022-04,2021-12-31,38.4284570287398,9.65338127810126,10.9895412538564,76.7049095200629,0.64316953949061,2.61636223308464,1.30369751591773,33.243898254339,10.718979935962,24.1528942667335,23.9835129074475,21.1673403120444,28.2878136505288,32.2434506746301,1.0465019801459,83.5536876707801,243.217693836978,26.8840447199787,7.0,30.2524165701645,74.9377378069872,74.2746979693257,21.2306031539246,20.8672557210669,21.5767785576198,-0.1270701595904849,-0.0018972059330801,-0.0649,-0.0072,0.0372,0.0002,0.0356999999999999,0.0,0.0288,33.4,12.84,8.572204966013853,6.482378554404167,6.926410970164576,5.593221924008485,9.629048165368426,2.89,2.7,0.85,0.1899999999999999,2.04,2.05,0.9000000000000004,4131.93017578125,-8.795671180434306,-1.177654747685286,NL,Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
