Date Posted,Activity,Description,Principal Cash
03/30/21,Purchase,Purchased 360.57 Units Of -360.57 360.57 First Am Govt Ob Fd Cl X Trade Date 3/30/21,"-5,555.08"
03/30/21,Sale,"Sold 5,555.08 Units Of 5,555.08 -5,555.08 First Am Govt Ob Fd Cl X Trade Date 3/30/21 Vitec Software Group Ab B Sh 0.33 SEK/Share On 10,100 Shares Due 3/30/21 Received 3,333.00 SEK Valued At 8.7516411 SEK For 380.84 USD 13523 00- -A -UC-UZ -001-04",0.00
03/31/21,Sale,"Sold 2,333.10 Units Of 266.59 -266.59 Swedish Krona Trade Date 3/30/21 Value Date 3/31/21 Book Value 2,333.10 SEK Traded At 8.7516411 SEK To 1 USD Valued At 8.7516411 SEK For 266.59 USD Net Proceeds 266.59 USD Repatriating Vitec Software Group Ab B Sh Transfer To Income Vitec Software Group Ab B Sh Repatriating Vitec Software Group Ab B Sh Transfer From Principal Vitec Software Group Ab B Sh Repatriating Vitec Software Group Ab B Sh Transfer From Another Account",533.18
03/31/21,Purchase,"Purchased 198,358.05 Units Of -198,358.05 198,358.05 First Am Govt Ob Fd Cl X Trade Date 3/31/21",533.18
03/31/21,Purchase,"Purchased 266.59 Units Of -266.59 266.59 First Am Govt Ob Fd Cl X Trade Date 3/31/21 Monotaro Co Ltd First Section Due 3/31/21 8,550 Additional Shares Received Ca Exdt 03/30/21 13523 00- -A -UC-UZ -001-04",266.59
04/01/21,Sale,"Sold 28,147.25 Units Of 28,147.25 -28,147.25 First Am Govt Ob Fd Cl X Trade Date 4/1/21 First Am Govt Ob Fd Cl X Interest From 3/1/21 To 3/31/21",0.00
04/05/21,Sale,"Sold 107,976.49 Units Of 107,976.49 -107,976.49 First Am Govt Ob Fd Cl X Trade Date 4/5/21 13523 00- -A -UC-UZ -001-04",0.00
04/06/21,Sale,"Sold 245,273.3 Units Of 245,273.30 -245,273.30 First Am Govt Ob Fd Cl X Trade Date 4/6/21","356,192.80"
04/06/21,Purchase,"Purchased 14,000 Shares Of -356,192.80 356,192.80 Raccoon Holdings I Npv Net Cost 356,192.80 USD Trade Date 4/2/21 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 178.01 USD Brokerage Purchased On The Japan Exchange Group Book Value 39,401,691 JPY Traded At 110.619 JPY To 1 USD Valued At 110.619 JPY For 356,192.80 USD 14,000 Shares At 2,813 JPY Transfer From Another Account",0.00
04/07/21,Purchase,"Purchased 42,707.44 Units Of -42,707.44 42,707.44 First Am Govt Ob Fd Cl X Trade Date 4/7/21","-1,895.05"
04/07/21,Sale,"Sold 20 Shares Of 1,895.05 -1,492.92 Ucb Sa Net Proceeds 1,895.05 USD Trade Date 4/1/21 Sold Through Jpmsgb2l Jp Morgan Sec London Paid 0.95 USD Brokerage Book Value 1,494.91 EUR Local Proceeds 1,611.19 EUR Traded At 0.85021 EUR To 1 USD Valued At 0.85021 EUR For 1,895.05 USD 20 Shares At 80.6 EUR 13523 00- -A -UC-UZ -001-04",0.00
04/08/21,Purchase,"Purchased 34,672.42 Units Of -34,672.42 34,672.42 First Am Govt Ob Fd Cl X Trade Date 4/8/21 Transfer From Another Account",0.00
04/09/21,Purchase,"Purchased 126,131.72 Units Of -126,131.72 126,131.72 First Am Govt Ob Fd Cl X Trade Date 4/9/21 Transfer From Another Account",0.00
04/12/21,Purchase,"Purchased 23,322.9 Units Of -23,322.90 23,322.90 First Am Govt Ob Fd Cl X Trade Date 4/12/21 13523 00- -A -UC-UZ -001-04",0.00
04/13/21,Purchase,"Purchased 101,697.8 Units Of -101,697.80 101,697.80 First Am Govt Ob Fd Cl X Trade Date 4/13/21 Transfer From Another Account",0.00
04/14/21,Purchase,"Purchased 37,697.32 Units Of -37,697.32 37,697.32 First Am Govt Ob Fd Cl X Trade Date 4/14/21 Rio Tinto Plc A D R 3.09 USD/Share On 8,000 Shares Due 4/15/21 Rio Tinto Plc A D R 0.93 USD/Share On 8,000 Shares Due 4/15/21 Special Dividend Transfer From Another Account",0.00
04/15/21,Purchase,"Purchased 7,223 Units Of -7,223.00 7,223.00 First Am Govt Ob Fd Cl X Trade Date 4/15/21","32,160.00"
04/15/21,Purchase,"Purchased 32,160 Units Of -32,160.00 32,160.00 First Am Govt Ob Fd Cl X Trade Date 4/15/21 13523 00- -A -UC-UZ -001-04",0.00
04/16/21,Sale,"Sold 197,494.73 Units Of 197,494.73 -197,494.73 First Am Govt Ob Fd Cl X Trade Date 4/16/21","262,337.60"
04/16/21,Purchase,"Purchased 15,000 Shares Of -260,235.35 260,235.35 Adevinta Asa B Net Cost 260,235.35 USD Trade Date 4/14/21 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 130.05 USD Brokerage Purchased On The Oslo Bors Asa Book Value 2,189,594.25 NOK Traded At 8.4139 NOK To 1 USD Valued At 8.4139 NOK For 260,235.35 USD 15,000 Shares At 145.9 NOK 13523 00- -A -UC-UZ -001-04","2,102.25"
04/19/21,Purchase,"Purchased 18,920.89 Units Of -18,920.89 18,920.89 First Am Govt Ob Fd Cl X Trade Date 4/19/21",156.51
04/19/21,Purchase,Purchased 156.51 Units Of -156.51 156.51 First Am Govt Ob Fd Cl X Trade Date 4/19/21 Transfer From Another Account,0.00
04/20/21,Purchase,"Purchased 17,083.9 Units Of -17,083.90 17,083.90 First Am Govt Ob Fd Cl X Trade Date 4/20/21",0.00
04/21/21,Sale,"Sold 100,429.1 Units Of 100,429.10 -100,429.10 First Am Govt Ob Fd Cl X Trade Date 4/21/21 13523 00- -A -UC-UZ -001-04",0.00
04/22/21,Purchase,"Purchased 180,966.63 Units Of -180,966.63 180,966.63 First Am Govt Ob Fd Cl X Trade Date 4/22/21","-195,058.23"
04/22/21,Sale,"Sold 250,000 Shares Of 195,058.23 -144,331.67 Iqe Plc Net Proceeds 195,058.23 USD Trade Date 4/20/21 Sold Through Jpmsgb2l Jp Morgan Sec London Paid 97.58 USD Brokerage Paid 1.39 USD Misc Fee1 Sold On The London Stock Exchange Book Value 153,033.51 GBP Local Proceeds 139,929.00 GBP Traded At 0.71737041 GBP To 1 USD 250,000 Shares At 0.56 GBP Transfer From Another Account",0.00
04/23/21,Purchase,"Purchased 52,691.32 Units Of -52,691.32 52,691.32 First Am Govt Ob Fd Cl X Trade Date 4/23/21",0.00
04/26/21,Sale,"Sold 33,023.13 Units Of 33,023.13 -33,023.13 First Am Govt Ob Fd Cl X Trade Date 4/26/21",0.00
04/27/21,Sale,"Sold 4,128.14 Units Of 4,128.14 -4,128.14 First Am Govt Ob Fd Cl X Trade Date 4/27/21",0.00
04/28/21,Sale,"Sold 49,622.06 Units Of 49,622.06 -49,622.06 First Am Govt Ob Fd Cl X Trade Date 4/28/21 Transfer From Another Account",0.00
04/29/21,Purchase,"Purchased 786,919.33 Units Of -786,919.33 786,919.33 First Am Govt Ob Fd Cl X Trade Date 4/29/21","-580,308.04"
04/29/21,Sale,"Sold 3,000 Shares Of 305,832.31 -277,339.97 Eurofins Scientific Net Proceeds 305,832.31 USD Trade Date 4/27/21 Sold Through Jpmsgb2l Jp Morgan Sec London Paid 153.00 USD Brokerage Sold On The NYSE Euronext - Euronext Paris Book Value 169,719.20 EUR Local Proceeds 253,065.60 EUR Traded At 0.82746523 EUR To 1 USD Valued At 0.82746523 EUR For 305,832.31 USD 3,000 Shares At 84.3974 EUR","-274,475.73"
04/29/21,Sale,"Sold 4,235 Shares Of 274,475.73 -245,218.61 Publicis Groupe Net Proceeds 274,475.73 USD Trade Date 4/27/21 Sold Through Jpmsgb2l Jp Morgan Sec London Paid 137.31 USD Brokerage Book Value 165,082.48 EUR Local Proceeds 227,119.12 EUR Traded At 0.82746523 EUR To 1 USD Valued At 0.82746523 EUR For 274,475.73 USD 4,235 Shares At 53.65590083 EUR 13523 00- -A -UC-UZ -001-04",0.00
04/30/21,Purchase,"Purchased 14,467.45 Units Of -14,467.45 14,467.45 First Am Govt Ob Fd Cl X Trade Date 4/30/21 Transfer From Another Account",0.00
05/03/21,Purchase,"Purchased 37,941.25 Units Of -37,941.25 37,941.25 First Am Govt Ob Fd Cl X Trade Date 5/3/21 First Am Govt Ob Fd Cl X Interest From 4/1/21 To 4/30/21 Ds Smith Plc 0.04 GBP/Share On 115,000 Shares Due 5/4/21 Received 4,600.00 GBP Valued At 0.722536 GBP For 6,366.46 USD",0.00
05/04/21,Sale,"Sold 4,600.00 Units Of 6,366.46 -6,366.46 British Pound Trade Date 5/4/21 Value Date 5/4/21 Book Value 4,600.00 GBP Traded At 0.722536 GBP To 1 USD Valued At 0.722536 GBP For 6,366.46 USD Net Proceeds 6,366.46 USD Repatriating Ds Smith Plc Transfer To Income Ds Smith Plc Repatriating Ds Smith Plc 13523 00- -A -UC-UZ -001-04","12,749.79"
05/04/21,Sale,"Sold 545,664.25 Units Of 545,664.25 -545,664.25 First Am Govt Ob Fd Cl X Trade Date 5/4/21","604,883.47"
05/04/21,Purchase,"Purchased 70,000 Shares Of -430,669.11 430,669.11 Pets At Home Group Plc Net Cost 430,669.11 USD Trade Date 4/29/21 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 214.16 USD Brokerage Paid 2,144.02 USD Misc Fee1 Purchased On The London Stock Exchange Book Value 308,823.00 GBP Traded At 0.71707719 GBP To 1 USD Valued At 0.71707719 GBP For 430,669.11 USD 70,000 Shares At 4.3876 GBP 13523 00- -A -UC-UZ -001-04","174,214.36"
05/04/21,Purchase,"Purchased 500 Shares Of -167,847.90 167,610.24 Zur Rose Group Ag Net Cost 167,847.90 USD Trade Date 4/30/21 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 83.88 USD Brokerage Purchased On The Swiss Exchange Book Value 152,701.31 CHF Traded At 0.90976003 CHF To 1 USD Valued At 0.91105 CHF For 167,610.24 USD 500 Shares At 305.25 CHF 4,600.00 British Pound 99999GBP3 Transfer From Another Account","6,366.46"
05/05/21,Purchase,"Purchased 136,197.2 Units Of -136,197.20 136,197.20 First Am Govt Ob Fd Cl X Trade Date 5/5/21 Umicore 0.50 EUR/Share On 10,030 Shares Due 5/5/21 Received 5,015.00 EUR Valued At 0.83402826 EUR For 6,012.99 USD Umicore Non-USD Taxes 1,504.50 EUR Valued At 0.83402826 EUR For 1,803.90 USD 30.0000000% Foreign Taxes Withheld 13523 00- -A -UC-UZ -001-04",0.00
05/06/21,Sale,"Sold 3,510.50 Units Of 4,209.09 -4,209.09 Euro Trade Date 5/5/21 Value Date 5/6/21 Book Value 3,510.50 EUR Traded At 0.83402826 EUR To 1 USD Valued At 0.83402826 EUR For 4,209.09 USD Net Proceeds 4,209.09 USD Repatriating Umicore Transfer To Income Umicore Repatriating Umicore Transfer From Principal Umicore Repatriating Umicore Transfer From Another Account","8,418.18"
05/06/21,Purchase,"Purchased 399,420.5 Units Of -399,420.50 399,420.50 First Am Govt Ob Fd Cl X Trade Date 5/6/21","-340,130.13"
05/06/21,Sale,"Sold 10,050 Shares Of 348,548.31 -276,195.87 Thk Co Ltd Net Proceeds 348,548.31 USD Trade Date 4/28/21 Sold Through Jpmsgb2l Jp Morgan Sec London Paid 174.36 USD Brokerage Book Value 30,251,594 JPY Local Proceeds 37,983,749 JPY Traded At 108.977 JPY To 1 USD Valued At 108.977 JPY For 348,548.31 USD 10,050 Shares At 3,781.36819939 JPY 3,510.50 Euro 99999EUR3 13523 00- -A -UC-UZ -001-04","8,418.18"
05/07/21,Purchase,"Purchased 11,744.07 Units Of -11,744.07 11,744.07 First Am Govt Ob Fd Cl X Trade Date 5/7/21 Transfer From Another Account","-8,408.98"
05/10/21,Sale,"Sold 1,418,054.97 Units Of 1,418,054.97 -1,418,054.97 First Am Govt Ob Fd Cl X Trade Date 5/10/21","47,288.17"
05/10/21,Purchase,"Purchased 10,000 Shares Of -287,135.47 287,135.47 Pva Tepla Ag Net Cost 287,135.47 USD Trade Date 5/6/21 Purchased Through Jpmsgb2leql Jp Morgan Eq Lndn Paid 143.50 USD Brokerage Purchased On The Boerse Frankfurt - Regulierter Book Value 238,174.03 EUR Traded At 0.82948314 EUR To 1 USD Valued At 0.82948314 EUR For 287,135.47 USD 10,000 Shares At 23.8055 EUR","-239,847.30"
05/11/21,Purchase,"Purchased 15,000 Shares Of -347,832.88 347,832.88 Monotaro Co Ltd First Section Net Cost 347,832.88 USD Trade Date 5/7/21 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 173.83 USD Brokerage Book Value 37,971,176 JPY Traded At 109.165 JPY To 1 USD Valued At 109.165 JPY For 347,832.88 USD 15,000 Shares At 2,530.14666667 JPY Transfer From Another Account","-1,195,872.89"
05/12/21,Sale,"Sold 5,000 Shares Of 214,186.14 -202,988.40 Amplifon Spa Net Proceeds 214,186.14 USD Trade Date 5/10/21 Sold Through Jpmsgb2l Jp Morgan Sec London Paid 107.15 USD Brokerage Book Value 144,004.03 EUR Local Proceeds 176,070.42 EUR Traded At 0.82204393 EUR To 1 USD Valued At 0.82204393 EUR For 214,186.14 USD 5,000 Shares At 35.2317 EUR 13523 00- -A -UC-UZ -001-04","-982,396.43"
05/12/21,Sale,"Sold 3,530 Shares Of 302,457.84 -248,648.71 Stroeer SE and Co Kgaa Net Proceeds 302,457.84 USD Trade Date 5/10/21 Sold Through Jpmsgb2leql Jp Morgan Eq Lndn Paid 151.30 USD Brokerage Book Value 223,280.14 EUR Local Proceeds 248,564.16 EUR Traded At 0.82181424 EUR To 1 USD Valued At 0.82181424 EUR For 302,457.84 USD 3,530 Shares At 70.45 EUR","-679,938.59"
05/12/21,Sale,"Sold 10,000 Shares Of 244,356.58 -64,929.84 Nordic Semiconductor Asa Net Proceeds 244,356.58 USD Trade Date 5/10/21 Sold Through Jpmsgb2l Jp Morgan Sec London Paid 122.24 USD Brokerage Book Value 490,356.64 NOK Local Proceeds 2,008,562.22 NOK Traded At 8.2198 NOK To 1 USD Valued At 8.2198 NOK For 244,356.58 USD 10,000 Shares At 200.9567 NOK","-435,582.01"
05/13/21,Purchase,"Purchased 1,157,136.07 Units Of -1,157,136.07 1,157,136.07 First Am Govt Ob Fd Cl X Trade Date 5/13/21 13523 00- -A -UC-UZ -001-04","-1,617,786.86"
05/13/21,Sale,"Sold 5,000 Shares Of 102,624.99 -54,162.87 Slm Solutions Group Ag Net Proceeds 102,624.99 USD Trade Date 5/11/21 Sold Through Jpmsgb2leql Jp Morgan Eq Lndn Paid 51.33 USD Brokerage Book Value 57,410.69 EUR Local Proceeds 84,324.82 EUR Traded At 0.8216792 EUR To 1 USD Valued At 0.8216792 EUR For 102,624.99 USD 5,000 Shares At 16.8734 EUR","-1,515,161.87"
05/13/21,Sale,"Sold 2,090 Shares Of 209,584.92 -112,961.25 Zalando SE Net Proceeds 209,584.92 USD Trade Date 5/11/21 Sold Through Jpmsgb2leql Jp Morgan Eq Lndn Paid 104.85 USD Brokerage Book Value 121,752.32 EUR Local Proceeds 172,211.57 EUR Traded At 0.82167918 EUR To 1 USD Valued At 0.82167918 EUR For 209,584.92 USD 2,090 Shares At 82.43910048 EUR","-1,305,576.95"
05/13/21,Sale,"Sold 4,100 Shares Of 183,646.37 -178,813.59 Basware Oyj Npv Net Proceeds 183,646.37 USD Trade Date 5/11/21 Sold Through Jpmsgb2l Jp Morgan Sec London Paid 91.87 USD Brokerage Book Value 115,198.42 EUR Local Proceeds 150,898.40 EUR Traded At 0.82167918 EUR To 1 USD Valued At 0.82167918 EUR For 183,646.37 USD 4,100 Shares At 36.8229 EUR 13523 00- -A -UC-UZ -001-04","-1,121,930.58"
05/13/21,Sale,"Sold 6,000 Shares Of 401,346.46 -232,985.38 Publicis Groupe Net Proceeds 401,346.46 USD Trade Date 5/11/21 Sold Through Jpmsgb2l Jp Morgan Sec London Paid 200.77 USD Brokerage Book Value 233,883.08 EUR Local Proceeds 329,778.03 EUR Traded At 0.82167918 EUR To 1 USD Valued At 0.82167918 EUR For 401,346.46 USD 6,000 Shares At 54.9905 EUR","-720,584.12"
05/13/21,Sale,"Sold 20,000 Shares Of 191,815.08 -176,685.67 Watches Of Switzerland Group Net Proceeds 191,815.08 USD Trade Date 5/11/21 Sold Through Jpmsgb2l Jp Morgan Sec London Paid 95.95 USD Brokerage Paid 1.42 USD Misc Fee1 Sold On The London Stock Exchange Book Value 128,611.06 GBP Local Proceeds 135,539.20 GBP Traded At 0.70661388 GBP To 1 USD 20,000 Shares At 6.7804 GBP","-528,769.04"
05/13/21,Sale,"Sold 10,000 Shares Of 410,936.65 -397,864.32 Amplifon Spa Net Proceeds 410,936.65 USD Trade Date 5/11/21 Sold Through Jpmsgb2l Jp Morgan Sec London Paid 205.57 USD Brokerage Book Value 288,008.05 EUR Local Proceeds 337,658.09 EUR Traded At 0.82167918 EUR To 1 USD Valued At 0.82167918 EUR For 410,936.65 USD 10,000 Shares At 33.7827 EUR","-117,832.39"
05/13/21,Sale,"Sold 10,000 Shares Of 117,832.39 -74,640.00 Rakuten Group Inc A D R Trade Date 5/11/21 Sold Through J.P. Morgan Securities LLC Paid 100.00 USD Brokerage Paid 0.61 USD Sec Fee 10,000 Shares At 11.7933 USD 13523 00- -A -UC-UZ -001-04",0.00
05/14/21,Purchase,"Purchased 619,523.73 Units Of -619,523.73 619,523.73 First Am Govt Ob Fd Cl X Trade Date 5/14/21","-586,250.61"
05/14/21,Purchase,"Purchased 1,176,091.77 Units Of -1,176,091.77 1,176,091.77 First Am Govt Ob Fd Cl X Trade Date 5/14/21","-1,762,342.38"
05/14/21,Purchase,"Purchased 2,000 Shares Of -49,484.68 49,484.68 Nippon Ceramic Npv Net Cost 49,484.68 USD Trade Date 5/13/21 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 24.72 USD Brokerage Purchased On The Japan Exchange Group Book Value 5,424,610 JPY Traded At 109.622 JPY To 1 USD Valued At 109.622 JPY For 49,484.68 USD 2,000 Shares At 2,710.95 JPY","-1,811,827.06"
05/14/21,Purchase,"Purchased 3,000 Shares Of -170,488.95 170,488.95 Akiba Holding Co Ltd Net Cost 170,488.95 USD Trade Date 5/13/21 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 85.20 USD Brokerage Purchased On The Jasdaq Securities Exchange Book Value 18,689,340 JPY Traded At 109.622 JPY To 1 USD Valued At 109.622 JPY For 170,488.95 USD 3,000 Shares At 6,226.66666667 JPY 13523 00- -A -UC-UZ -001-04","-1,982,316.01"
05/14/21,Sale,"Sold 20,000 Shares Of 468,064.74 -113,555.20 Nordic Semiconductor Asa Net Proceeds 468,064.74 USD Trade Date 5/11/21 Sold Through Jpmsgb2l Jp Morgan Sec London Paid 234.15 USD Brokerage Book Value 980,713.28 NOK Local Proceeds 3,863,687.19 NOK Traded At 8.2546 NOK To 1 USD Valued At 8.2546 NOK For 468,064.74 USD 20,000 Shares At 193.281 NOK","-1,514,251.27"
05/14/21,Sale,"Sold 10,000 Shares Of 216,229.64 -66,995.70 Boozt Ab Net Proceeds 216,229.64 USD Trade Date 5/11/21 Sold Through Jpmsgb2l Jp Morgan Sec London Paid 108.17 USD Brokerage Book Value 591,296.12 SEK Local Proceeds 1,796,349.38 SEK Traded At 8.3076 SEK To 1 USD Valued At 8.3076 SEK For 216,229.64 USD 10,000 Shares At 179.7248 SEK","-1,298,021.63"
05/14/21,Sale,"Sold 16,200 Shares Of 196,842.41 -140,398.95 Dustin Group Ab Net Proceeds 196,842.41 USD Trade Date 5/11/21 Sold Through Jpmsgb2l Jp Morgan Sec London Paid 98.47 USD Brokerage Book Value 1,097,750.38 SEK Local Proceeds 1,635,287.99 SEK Traded At 8.3076 SEK To 1 USD Valued At 8.3076 SEK For 196,842.41 USD 16,200 Shares At 100.9942 SEK 13523 00- -A -UC-UZ -001-04","-1,101,179.22"
05/14/21,Sale,"Sold 30,000 Shares Of 253,852.50 -127,872.44 Tobii Ab Net Proceeds 253,852.50 USD Trade Date 5/11/21 Sold Through Jpmsgb2l Jp Morgan Sec London Paid 126.99 USD Brokerage Book Value 1,166,732.10 SEK Local Proceeds 2,108,905.02 SEK Traded At 8.3076 SEK To 1 USD Valued At 8.3076 SEK For 253,852.50 USD 30,000 Shares At 70.332 SEK","-847,326.72"
05/14/21,Sale,"Sold 2,000 Shares Of 50,432.45 -49,484.68 Nippon Ceramic Npv Net Proceeds 50,432.45 USD Trade Date 5/12/21 Sold Through Jpmsgb2l Jp Morgan Sec London Paid 25.23 USD Brokerage Sold On The Japan Exchange Group Book Value 5,424,610 JPY Local Proceeds 5,482,058 JPY Traded At 108.701 JPY To 1 USD Valued At 108.701 JPY For 50,432.45 USD 2,000 Shares At 2,742.4 JPY","-796,894.27"
05/14/21,Sale,"Sold 3,000 Shares Of 177,370.54 -170,488.95 Akiba Holding Co Ltd Net Proceeds 177,370.54 USD Trade Date 5/12/21 Sold Through Jpmsgb2l Jp Morgan Sec London Paid 88.73 USD Brokerage Sold On The Jasdaq Securities Exchange Book Value 18,689,340 JPY Local Proceeds 19,280,355 JPY Traded At 108.701 JPY To 1 USD Valued At 108.701 JPY For 177,370.54 USD 3,000 Shares At 6,430 JPY Pva Tepla Ag Valued At 0.84917756 EUR For 345,649.76 USD Market Value Of 327,446.86 USD Transfer From Euroclear To Germany 13523 00- -A -UC-UZ -001-04","-619,523.73"
05/14/21,Sale,"Sold 22,000 Shares Of 619,523.73 -632,785.23 Pva Tepla Ag Net Proceeds 619,523.73 USD Trade Date 5/11/21 Sold Through Jpmsgb2leql Jp Morgan Eq Lndn Paid 309.91 USD Brokerage Sold On The Boerse Frankfurt - Regulierter Book Value 533,959.46 EUR Local Proceeds 509,049.75 EUR Traded At 0.82167918 EUR To 1 USD Valued At 0.82167918 EUR For 619,523.73 USD 22,000 Shares At 23.1502 EUR Pva Tepla Ag Valued At 271,200.00 EUR Book Value 291,250.61 EUR Valued At 0.828226 EUR For 327,446.86 USD Market Value Of 327,446.86 USD Transfer From Euroclear To Germany Hugo Boss Ag 0.04 EUR/Share On 10,000 Shares Due 5/17/21 Received 400.00 EUR Valued At 0.82453734 EUR For 485.12 USD Hugo Boss Ag Non-USD Taxes 105.50 EUR Valued At 0.82453734 EUR For 127.95 USD 26.3750000% Foreign Taxes Withheld",0.00
05/17/21,Sale,Sold 294.50 Units Of 357.17 -357.17 Euro Trade Date 5/17/21 Value Date 5/17/21 Book Value 294.50 EUR Traded At 0.82453734 EUR To 1 USD Valued At 0.82453734 EUR For 357.17 USD Net Proceeds 357.17 USD Repatriating Hugo Boss Ag 13523 00- -A -UC-UZ -001-04,714.34
05/17/21,Sale,"Sold 1,755.00 Units Of 1,943.52 -1,943.52 Swiss Franc Trade Date 5/14/21 Value Date 5/17/21 Book Value 1,755.00 CHF Traded At 0.90300074 CHF To 1 USD Valued At 0.90300074 CHF For 1,943.52 USD Net Proceeds 1,943.52 USD Repatriating Interroll Holding Ag Transfer To Income Interroll Holding Ag Repatriating Interroll Holding Ag Transfer From Principal Interroll Holding Ag Repatriating Interroll Holding Ag 13523 00- -A -UC-UZ -001-04","4,601.38"
05/17/21,Purchase,"Purchased 562,127.62 Units Of -562,127.62 562,127.62 First Am Govt Ob Fd Cl X Trade Date 5/17/21","-545,106.06"
05/17/21,Sale,"Sold 3,000 Shares Of 246,661.02 -266,030.34 Advantest Corp Ord(Jp) Net Proceeds 246,661.02 USD Trade Date 5/13/21 Sold Through Jpmsgb2l Jp Morgan Sec London Paid 123.39 USD Brokerage Book Value 17,394,128 JPY Local Proceeds 27,039,474 JPY Traded At 109.621999 JPY To 1 USD Valued At 109.621999 JPY For 246,661.02 USD 3,000 Shares At 9,017.66666667 JPY","-298,445.04"
05/17/21,Sale,"Sold 2,000 Shares Of 302,689.25 -45,696.17 Lasertec Corp Net Proceeds 302,689.25 USD Trade Date 5/13/21 Sold Through Jpmsgb2l Jp Morgan Sec London Paid 151.42 USD Brokerage Book Value 5,194,930 JPY Local Proceeds 33,181,401 JPY Traded At 109.622 JPY To 1 USD Valued At 109.622 JPY For 302,689.25 USD 2,000 Shares At 16,599 JPY 294.50 Euro 99999EUR3 1,755.00 Swiss Franc 99999CHF8 13523 00- -A -UC-UZ -001-04","4,244.21"
05/18/21,Purchase,"Purchased 41,092.54 Units Of -41,092.54 41,092.54 First Am Govt Ob Fd Cl X Trade Date 5/18/21","-1,047.01"
05/18/21,Sale,"Sold 1,047.01 Units Of 1,047.01 -1,047.01 First Am Govt Ob Fd Cl X Trade Date 5/18/21 Transfer From Another Account",0.00
05/19/21,Purchase,"Purchased 23,377.31 Units Of -23,377.31 23,377.31 First Am Govt Ob Fd Cl X Trade Date 5/19/21 Transfer From Another Account",0.00
05/20/21,Sale,"Sold 271,938.89 Units Of 271,938.89 -271,938.89 First Am Govt Ob Fd Cl X Trade Date 5/20/21 13523 00- -A -UC-UZ -001-04","290,533.98"
05/20/21,Purchase,"Purchased 136 Shares Of -290,533.98 290,533.98 Adyen Bv Net Cost 290,533.98 USD Trade Date 5/18/21 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 145.20 USD Brokerage Purchased On The NYSE Euronext - Euronext Amste Book Value 237,949.52 EUR Traded At 0.81900753 EUR To 1 USD Valued At 0.81900753 EUR For 290,533.98 USD 136 Shares At 1,748.75441176 EUR Transfer From Another Account",0.00
05/21/21,Purchase,"Purchased 32,280.71 Units Of -32,280.71 32,280.71 First Am Govt Ob Fd Cl X Trade Date 5/21/21",0.00
05/24/21,Sale,"Sold 18,749.82 Units Of 18,749.82 -18,749.82 First Am Govt Ob Fd Cl X Trade Date 5/24/21",0.00
05/25/21,Sale,"Sold 393,028.28 Units Of 393,028.28 -393,028.28 First Am Govt Ob Fd Cl X Trade Date 5/25/21 13523 00- -A -UC-UZ -001-04","378,646.25"
05/25/21,Purchase,"Purchased 15,000 Shares Of -378,646.25 378,646.25 Nordic Semiconductor Asa Net Cost 378,646.25 USD Trade Date 5/20/21 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 189.23 USD Brokerage Book Value 3,156,584.50 NOK Traded At 8.3365001 NOK To 1 USD Valued At 8.3365001 NOK For 378,646.25 USD 15,000 Shares At 210.3338 NOK Amplifon Spa 0.22 EUR/Share On 10,000 Shares Due 5/26/21 Received 2,200.00 EUR Valued At 0.81928438 EUR For 2,685.27 USD Amplifon Spa Non-USD Taxes 572.00 EUR Valued At 0.81928438 EUR For 698.17 USD 26.0000000% Foreign Taxes Withheld",0.00
05/26/21,Sale,"Sold 1,628.00 Units Of 1,987.10 -1,987.10 Euro Trade Date 5/26/21 Value Date 5/26/21 Book Value 1,628.00 EUR Traded At 0.81928438 EUR To 1 USD Valued At 0.81928438 EUR For 1,987.10 USD Net Proceeds 1,987.10 USD Repatriating Amplifon Spa Transfer To Income Amplifon Spa Repatriating Amplifon Spa Transfer From Principal Amplifon Spa Repatriating Amplifon Spa 13523 00- -A -UC-UZ -001-04","3,974.20"
05/26/21,Purchase,"Purchased 1,987.1 Units Of -1,987.10 1,987.10 First Am Govt Ob Fd Cl X Trade Date 5/26/21","-37,571.59"
05/26/21,Sale,"Sold 603,070.21 Units Of 603,070.21 -603,070.21 First Am Govt Ob Fd Cl X Trade Date 5/26/21","565,498.62"
05/26/21,Purchase,"Purchased 243,120.13 Units Of -344,578.03 344,578.03 British Pound Trade Date 5/24/21 Value Date 5/26/21 Book Value 243,120.13 GBP Traded At 0.705559 GBP To 1 USD Valued At 0.705559 GBP For 344,578.03 USD Net Cost 344,578.03 USD 243,120.13 Units At 1 GBP Fx7028332-Aset","220,920.59"
