Date Posted,Activity,Quantity,Unit Type,Asset Name,Trade Date,Broker,Price Per Unit,Principal Cash
04/28/20,Sale,133.78,Units,133.78 -133.78 First Am Govt Ob Fd Cl X,4/28/20,,,0.00
04/29/20,Purchase,"117,501.64",Units,First Am Govt Ob Fd Cl X,4/29/20,,,"-106,749.24"
04/29/20,Sale,"2,000",Shares,"106,749.24 -110,009.00 Taiwan Semiconductor A D R",4/27/20,J.P. Morgan Securities LLC,53.3858 USD,0.00
04/30/20,Purchase,167.72,Units,First Am Govt Ob Fd Cl X,4/30/20,,,"6,331.82"
04/30/20,Purchase,"324,027.47",Units,First Am Govt Ob Fd Cl X,4/30/20,,,"-317,695.65"
04/30/20,Sale,750,Shares,"81,351.08 -39,175.60 Solaredge Technologies Inc",4/28/20,J.P. Morgan Securities LLC,108.4805 USD,"-236,344.57"
04/30/20,Sale,"1,250",Shares,"133,219.13 -143,204.90 Orpea Net Proceeds 133,219.13 USD",4/28/20,Jpmsgb2l Jp Morgan Sec London,98.093504 EUR,"-103,125.44"
04/30/20,Sale,"1,937",Shares,"15,634.03 -36,014.90 Ion Beam Applications Net Proceeds 15,634.03 USD",4/28/20,Jpmsgb2l Jp Morgan Sec London,7.44130098 EUR,"-87,491.41"
04/30/20,Sale,300,Shares,"87,491.41 -91,088.04 Asml Holding Nv Ny Reg Shs",4/28/20,J.P. Morgan Securities LLC,291.6545 USD,0.00
05/01/20,Purchase,"47,177.73",Units,First Am Govt Ob Fd Cl X,5/1/20,,,0.00
05/04/20,Sale,"29,145.75",Units,"29,145.75 -29,145.75 First Am Govt Ob Fd Cl X",5/4/20,,,0.00
05/05/20,Purchase,"133,919.95",Units,First Am Govt Ob Fd Cl X,5/5/20,,,"-99,449.42"
05/05/20,Sale,"1,100",Units,"1,100.00 -1,100.00 First Am Govt Ob Fd Cl X",5/5/20,,,"-98,349.42"
05/05/20,Sale,"1,000",Shares,"98,349.42 -152,755.26 Wirecard Ag Net Proceeds 98,349.42 USD",4/30/20,Jpmsgb2leql Jp Morgan Eq Lndn,90.7184 EUR,0.00
05/06/20,Purchase,"87,921.21",Units,First Am Govt Ob Fd Cl X,5/6/20,,,"-93,547.42"
05/06/20,Purchase,"1,486.89",Units,First Am Govt Ob Fd Cl X,5/6/20,,,"-95,034.31"
05/06/20,Sale,"1,000",Shares,"95,034.31 -129,089.61 Wirecard Ag Net Proceeds 95,034.31 USD",5/4/20,Jpmsgb2leql Jp Morgan Eq Lndn,0.926681 EUR,0.00
05/07/20,Sale,"1,736.00",Units,"1,873.35 -1,873.35 Euro",5/6/20,,0.926681 EUR,"3,746.70"
05/07/20,Purchase,"1,873.35",Units,First Am Govt Ob Fd Cl X,5/7/20,,,"-71,544.26"
05/07/20,Sale,"73,417.61",Units,"73,417.61 -73,417.61 First Am Govt Ob Fd Cl X",5/7/20,,,"1,873.35"
05/08/20,Purchase,"56,162.04",Units,First Am Govt Ob Fd Cl X,5/8/20,,,"-67,290.55"
05/08/20,Purchase,"10,000",Shares,"Raysearch Laboratories Ab Net Cost 81,304.72 USD",5/6/20,Jpmsgb2l Jp Morgan Sec London,80.0817 SEK,"-148,595.27"
05/08/20,Sale,220,Shares,"148,595.27 -71,869.60 Shopify Inc A",5/6/20,J.P. Morgan Securities LLC,675.458 USD,0.00
05/11/20,Sale,"111,270.03",Units,"111,270.03 -111,270.03 First Am Govt Ob Fd Cl X",5/11/20,,,0.00
05/12/20,Sale,"14,027.49",Units,"14,027.49 -14,027.49 First Am Govt Ob Fd Cl X",5/12/20,,,0.00
05/13/20,Sale,294.55,Units,294.55 -294.55 First Am Govt Ob Fd Cl X,5/13/20,,,0.00
05/14/20,Sale,"2,157.17",Units,"2,157.17 -2,157.17 First Am Govt Ob Fd Cl X",5/14/20,,0.975374 CHF,0.00
05/15/20,Sale,"1,023.75",Units,"1,049.60 -1,049.60 Swiss Franc",5/14/20,,0.823259 GBP,"2,099.20"
05/15/20,Sale,500.00,Units,607.34 -607.34 British Pound,5/14/20,,0.823259 GBP,"3,313.88"
05/15/20,Sale,414.77,Units,414.77 -414.77 First Am Govt Ob Fd Cl X,5/15/20,,,"3,313.88"
05/18/20,Purchase,"12,415.15",Units,First Am Govt Ob Fd Cl X,5/18/20,,,0.00
05/19/20,Purchase,"1,578.12",Units,First Am Govt Ob Fd Cl X,5/19/20,,,0.00
05/20/20,Sale,"288,046.25",Units,"288,046.25 -288,046.25 First Am Govt Ob Fd Cl X",5/20/20,,,"297,466.44"
05/20/20,Purchase,"2,000",Shares,Grupo Aeroportuario Sure Spon A D R,5/18/20,J.P. Morgan Securities LLC,105.1562 USD,"87,134.04"
05/20/20,Purchase,"50,000",Shares,"Capital Counties Properties Plc Net Cost 87,134.04 USD",5/18/20,Crst 784 Jpmorgan Secs Ltd,1.4249 GBP,0.00
05/21/20,Purchase,"63,931.75",Units,First Am Govt Ob Fd Cl X,5/21/20,,,0.00
05/21/20,Purchase,"10,000",Shares,"Rakuten Inc Net Cost 94,886.40 USD",5/14/20,Jpmsgb2l Jp Morgan Sec London,"1,015.46 JPY","-94,886.40"
05/22/20,Sale,"264,599.58",Units,"264,599.58 -264,599.58 First Am Govt Ob Fd Cl X",5/22/20,,,"-345,415.68"
05/22/20,Sale,"94,886.4",Units,"94,886.40 -94,886.40 First Am Govt Ob Fd Cl X",5/21/20,,,"-250,529.28"
05/22/20,Sale,"3,113",Shares,"25,517.25 -57,880.42 Ion Beam Applications Net Proceeds 25,517.25 USD",5/20/20,Jpmsgb2l Jp Morgan Sec London,1.00 EUR,"-225,012.03"
05/26/20,Purchase,"30,000",Shares,"Tobii Ab Net Cost 98,141.08 USD",5/22/20,Jpmsgb2l Jp Morgan Sec London,31.6252 SEK,"-325,637.41"
05/26/20,Sale,"2,336",Shares,"18,185.48 -39,252.42 Ion Beam Applications Net Proceeds 18,185.48 USD",5/22/20,Jpmsgb2l Jp Morgan Sec London,7.14009846 EUR,"-307,451.93"
05/26/20,Sale,700,Shares,"109,029.00 -113,354.86 Dassault Systemes Sa Net Proceeds 109,029.00 USD",5/22/20,Jpmsgb2l Jp Morgan Sec London,143.0073 EUR,"-198,422.93"
05/27/20,Purchase,"47,576.08",Units,First Am Govt Ob Fd Cl X,5/27/20,,,"-263,312.86"
05/27/20,Sale,"5,000",Shares,"171,300.17 -91,063.04 Asos Plc Net Proceeds 171,300.17 USD",5/22/20,Crst 784 Jpmorgan Secs Ltd,28.1306 GBP,"-92,012.69"
05/27/20,Sale,"3,000",Shares,"92,012.69 -94,526.18 Askul Corp Npv Net Proceeds 92,012.69 USD",5/25/20,Jpmsgb2l Jp Morgan Sec London,"3,305 JPY",0.00
05/28/20,Purchase,"200,185.11",Units,First Am Govt Ob Fd Cl X,5/28/20,,,0.00
05/28/20,Sale,"2,614",Shares,"20,963.66 -40,716.81 Ion Beam Applications Net Proceeds 20,963.66 USD",5/21/20,Jpmsgb2l Jp Morgan Sec London,7.3235 EUR,"20,963.66"
05/29/20,Purchase,"215,917.73",Units,First Am Govt Ob Fd Cl X,5/29/20,,,"-206,309.68"
05/29/20,Sale,516.11,Units,516.11 -516.11 First Am Govt Ob Fd Cl X,5/29/20,,,"-205,793.57"
05/29/20,Sale,"10,000",Shares,"205,793.57 -230,315.14 Af Ab B Shs Net Proceeds 205,793.57 USD",5/27/20,Jpmsgb2l Jp Morgan Sec London,198.6572 SEK,0.00
06/01/20,Purchase,"163,624.04",Units,First Am Govt Ob Fd Cl X,6/1/20,,,"-163,624.04"
06/01/20,Sale,"2,000",Shares,"163,624.04 -60,228.66 Lasertec Corp Net Proceeds 163,624.04 USD",5/28/20,Jpmsgb2l Jp Morgan Sec London,107.73 JPY,0.00
06/02/20,Sale,"138,883.00",Units,"1,289.18 -1,289.18 Yen",6/2/20,,0.896553 EUR,"2,630.53"
06/02/20,Sale,655.20,Units,730.79 -730.80 Euro,6/2/20,,0.896553 EUR,"4,092.12"
06/02/20,Purchase,"707,831.44",Units,First Am Govt Ob Fd Cl X,6/2/20,,,"-201,835.45"
06/02/20,Sale,"2,000",Shares,"205,144.61 -245,139.17 Capgemini Net Proceeds 205,144.61 USD",5/29/20,Jpmsgb2l Jp Morgan Sec London,92.2559 EUR,"3,309.16"
06/03/20,Purchase,"160,289.67",Units,First Am Govt Ob Fd Cl X,6/3/20,,108.66 JPY,0.00
06/04/20,Sale,"132,109.00",Units,"1,215.80 -1,215.80 Yen",6/1/20,,108.66 JPY,"2,431.60"
06/04/20,Purchase,"123,017.64",Units,First Am Govt Ob Fd Cl X,6/4/20,,,"25,941.92"
06/04/20,Purchase,"5,000",Shares,"Accesso Technology Group Plc Net Cost 23,510.32 USD",6/2/20,Crst 784 Jpmorgan Secs Ltd,109.11 JPY,"2,431.60"
06/05/20,Sale,"450,185.00",Units,"4,125.97 -4,125.97 Yen",6/5/20,,109.11 JPY,"9,467.74"
06/05/20,Purchase,"4,125.97",Units,First Am Govt Ob Fd Cl X,6/5/20,,,"-79,362.56"
06/05/20,Sale,"715,881.87",Units,"715,881.87 -715,881.87 First Am Govt Ob Fd Cl X",6/5/20,,,"636,519.31"
06/05/20,Purchase,"25,000",Shares,"Accesso Technology Group Plc Net Cost 118,499.08 USD",6/3/20,Crst 784 Jpmorgan Secs Ltd,3.768 GBP,"518,020.23"
06/05/20,Purchase,"2,000",Shares,Ryanair Holdings Plc Sp A D R,6/3/20,J.P. Morgan Securities LLC,78.277 USD,"361,446.23"
06/05/20,Purchase,"5,000",Shares,"Thk Co Ltd Net Cost 142,652.72 USD",6/3/20,Jpmsgb2l Jp Morgan Sec London,"3,095.5 JPY","218,793.51"
06/05/20,Purchase,"10,000",Shares,"Slm Solutions Group Ag Net Cost 103,153.41 USD",6/3/20,Jpmsgb2leql Jp Morgan Eq Lndn,9.1695 EUR,"115,640.10"
06/05/20,Purchase,"50,000",Shares,"Capital Counties Properties Plc Net Cost 111,514.13 USD",6/3/20,Crst 784 Jpmorgan Secs Ltd,1.7632 GBP,"4,125.97"
06/08/20,Sale,"83,037.04",Units,"83,037.04 -83,037.04 First Am Govt Ob Fd Cl X",6/8/20,,,"170,429.29"
06/08/20,Purchase,80,Shares,"Interroll Holding Ag Net Cost 170,429.29 USD",6/4/20,Jpmsgb2l Jp Morgan Sec London,"2,041.659375 CHF",0.00
06/09/20,Sale,"348,718.84",Units,"348,718.84 -348,718.84 First Am Govt Ob Fd Cl X",6/9/20,,,"378,648.70"
06/09/20,Purchase,"299,030",Shares,"Iqe Plc Net Cost 172,638.00 USD",6/5/20,Crst 784 Jpmorgan Secs Ltd,0.4541 GBP,"206,010.70"
06/09/20,Purchase,"30,000",Shares,"Autogrill S P A Net Cost 206,010.70 USD",6/5/20,Jpmsgb2l Jp Morgan Sec London,6.0641 EUR,0.00
06/10/20,Purchase,"100,220.24",Units,First Am Govt Ob Fd Cl X,6/10/20,,,0.00
06/11/20,Purchase,"23,761.37",Units,First Am Govt Ob Fd Cl X,6/11/20,,,0.00
06/12/20,Purchase,"1,366.67",Units,First Am Govt Ob Fd Cl X,6/12/20,,107.47 JPY,0.00
06/15/20,Sale,"16,937.00",Units,157.60 -157.60 Yen,6/15/20,,107.47 JPY,315.20
06/15/20,Sale,"249,352.94",Units,"249,352.94 -249,352.94 First Am Govt Ob Fd Cl X",6/15/20,,,"155,418.45"
06/15/20,Purchase,"1,000",Shares,"Orpea Net Cost 114,893.05 USD",6/11/20,Jpmsgb2l Jp Morgan Sec London,100.5377 EUR,"40,525.40"
06/15/20,Purchase,"10,000",Shares,"Accesso Technology Group Plc Net Cost 40,210.20 USD",6/11/20,Crst 784 Jpmorgan Secs Ltd,107.4 JPY,315.20
06/16/20,Sale,"25,405.00",Units,236.55 -236.55 Yen,6/15/20,,107.4 JPY,630.70
06/16/20,Sale,"13,155.65",Units,"13,155.65 -13,155.65 First Am Govt Ob Fd Cl X",6/16/20,,0.890412 EUR,473.10
06/17/20,Sale,703.00,Units,789.52 -789.52 Euro,6/17/20,,0.890412 EUR,"1,815.59"
06/17/20,Purchase,789.52,Units,First Am Govt Ob Fd Cl X,6/17/20,,,"-1,074.81"
06/17/20,Sale,"97,555.56",Units,"97,555.56 -97,555.56 First Am Govt Ob Fd Cl X",6/17/20,,,"96,480.75"
06/17/20,Sale,"2,100.88",Units,"2,100.88 -2,100.88 First Am Govt Ob Fd Cl X",6/17/20,,,"98,581.63"
06/17/20,Purchase,"2,000",Shares,"Umicore Net Cost 97,792.11 USD",6/15/20,Jpmsgb2l Jp Morgan Sec London,43.3505 EUR,789.52
06/18/20,Purchase,"19,450.71",Units,First Am Govt Ob Fd Cl X,6/18/20,,,0.00
06/19/20,Purchase,"18,828.00",Units,Euro,6/18/20,,1 EUR,"-21,196.56"
06/19/20,Purchase,"2,092",Shares,"Lumibird Net Cost 18,828.00 EUR",6/18/20,Global Corporate Actions,0.889878 EUR,"-42,393.12"
06/19/20,Sale,"21,196.56",Units,"21,196.56 -21,196.56 First Am Govt Ob Fd Cl X",6/19/20,,,"-22,416.11"
06/19/20,Sale,"85,623.12",Units,"85,623.12 -85,623.12 First Am Govt Ob Fd Cl X",6/19/20,,,"63,207.01"
06/19/20,Purchase,"20,000",Shares,"Ds Smith Plc Net Cost 84,403.57 USD",6/17/20,Crst 784 Jpmorgan Secs Ltd,3.3452 GBP,"-21,196.56"
06/22/20,Purchase,"5,095.16",Units,First Am Govt Ob Fd Cl X,6/22/20,,,0.00
06/23/20,Purchase,"98,167.66",Units,First Am Govt Ob Fd Cl X,6/23/20,,,"-145,903.77"
06/23/20,Sale,400,Shares,"145,903.77 -89,457.40 Asml Holding Nv Ny Reg Shs",6/19/20,J.P. Morgan Securities LLC,106.67 JPY,0.00
06/24/20,Sale,"73,676.00",Units,690.69 -690.69 Yen,6/24/20,,106.67 JPY,"1,381.38"
06/24/20,Purchase,"202,305.06",Units,First Am Govt Ob Fd Cl X,6/24/20,,,"-156,613.94"
06/24/20,Purchase,690.69,Units,First Am Govt Ob Fd Cl X,6/24/20,,,"-157,304.63"
06/24/20,Purchase,"10,000",Shares,"Accesso Technology Group Plc Net Cost 37,934.14 USD",6/22/20,Crst 784 Jpmorgan Secs Ltd,3.05 GBP,"-195,238.77"
06/24/20,Purchase,"1,000",Shares,"Stroeer SE and Co Kgaa Net Cost 70,856.46 USD",6/22/20,Jpmsgb2leql Jp Morgan Eq Lndn,62.9252 EUR,"-266,095.23"
06/24/20,Sale,"20,000",Shares,"266,785.92 -225,115.56 Mediawan Sa Net Proceeds 266,785.92 USD",6/22/20,Jpmsgb2l Jp Morgan Sec London,106.96 JPY,690.69
06/25/20,Sale,"106,703.00",Units,997.60 -997.60 Yen,6/25/20,,106.96 JPY,"1,995.20"
06/25/20,Purchase,997.6,Units,First Am Govt Ob Fd Cl X,6/25/20,,,"32,541.78"
06/25/20,Purchase,"31,668.37",Units,First Am Govt Ob Fd Cl X,6/25/20,,,873.41
06/25/20,Sale,124.19,Units,124.19 -124.19 First Am Govt Ob Fd Cl X,6/25/20,,107.32 JPY,997.60
06/26/20,Sale,"50,811.00",Units,473.45 -473.45 Yen,6/26/20,,107.32 JPY,946.90
06/26/20,Purchase,"119,226.76",Units,First Am Govt Ob Fd Cl X,6/26/20,,,"-117,330.25"
06/26/20,Purchase,"1,423.06",Units,First Am Govt Ob Fd Cl X,6/26/20,,,"-118,753.31"
06/26/20,Sale,130,Shares,"119,226.76 -41,882.15 Shopify Inc A",6/24/20,J.P. Morgan Securities LLC,107.26 JPY,473.45
06/29/20,Sale,"279,164.00",Units,"2,602.69 -2,602.69 Yen",6/29/20,,107.26 JPY,"5,205.38"
06/29/20,Sale,"7,760.91",Units,"7,760.91 -7,760.91 First Am Govt Ob Fd Cl X",6/29/20,,1.00 EUR,"5,205.38"
06/30/20,Purchase,357,Units,First Am Govt Ob Fd Cl X,6/30/20,,,"-7,456.58"
06/30/20,Sale,"7,456.58",Units,"7,456.58 -7,456.58 First Am Govt Ob Fd Cl X",6/30/20,,9.364055 SEK,0.00
07/01/20,Sale,"2,380.00",Units,254.16 -254.16 Swedish Krona,6/30/20,,9.364055 SEK,508.32
07/01/20,Sale,"147,505.43",Units,"147,505.43 -147,505.43 First Am Govt Ob Fd Cl X",7/1/20,,,"112,656.12"
07/01/20,Purchase,"1,000",Shares,Grupo Aeroportuario Sure Spon A D R,6/29/20,J.P. Morgan Securities LLC,112.1378 USD,508.32
07/02/20,Purchase,"7,518.59",Units,First Am Govt Ob Fd Cl X,7/2/20,,,0.00
07/06/20,Purchase,"35,995.51",Units,First Am Govt Ob Fd Cl X,7/6/20,,,"-7,193.18"
07/06/20,Sale,"3,989.97",Units,"3,989.97 -3,989.97 First Am Govt Ob Fd Cl X",7/6/20,,,"-3,203.21"
07/06/20,Purchase,"6,000",Shares,"Future Plc Net Cost 95,586.60 USD",7/2/20,Crst 784 Jpmorgan Secs Ltd,12.6526 GBP,"-98,789.81"
07/06/20,Sale,100,Shares,"98,789.81 -31,495.50 Shopify Inc A",7/1/20,J.P. Morgan Securities LLC,987.93 USD,0.00
07/07/20,Sale,"1,833.65",Units,"1,833.65 -1,833.65 First Am Govt Ob Fd Cl X",7/7/20,,,0.00
07/08/20,Sale,"263,333.92",Units,"263,333.92 -263,333.92 First Am Govt Ob Fd Cl X",7/8/20,,,"195,968.36"
07/08/20,Purchase,"5,000",Shares,"Powercell Seden Ab Net Cost 195,968.36 USD",7/6/20,Jpmsgb2l Jp Morgan Sec London,362.184 SEK,0.00
07/09/20,Purchase,"103,686.53",Units,First Am Govt Ob Fd Cl X,7/9/20,,,0.00
07/10/20,Purchase,"16,525.59",Units,First Am Govt Ob Fd Cl X,7/10/20,,,-381.38
07/10/20,Sale,381.38,Units,381.38 -381.38 First Am Govt Ob Fd Cl X,7/10/20,,,0.00
07/13/20,Sale,"106,481.95",Units,"106,481.95 -106,481.95 First Am Govt Ob Fd Cl X",7/13/20,,,0.00
07/14/20,Purchase,"313,640.23",Units,First Am Govt Ob Fd Cl X,7/14/20,,,"1,218.72"
07/15/20,Sale,"68,785.09",Units,"68,785.09 -68,785.09 First Am Govt Ob Fd Cl X",7/15/20,,,0.00
07/16/20,Sale,"67,032.15",Units,"67,032.15 -67,032.15 First Am Govt Ob Fd Cl X",7/16/20,,,"76,132.46"
07/16/20,Purchase,"50,000",Shares,"Learning Technologies Group Net Cost 74,123.31 USD",7/14/20,Crst 784 Jpmorgan Secs Ltd,1.00 EUR,"2,009.15"
07/17/20,Purchase,"8,693.57",Units,First Am Govt Ob Fd Cl X,7/17/20,,,0.00
07/20/20,Purchase,"19,563.53",Units,First Am Govt Ob Fd Cl X,7/20/20,,,0.00
07/21/20,Purchase,"34,782.94",Units,First Am Govt Ob Fd Cl X,7/21/20,,,0.00
07/22/20,Sale,"43,311.37",Units,"43,311.37 -43,311.37 First Am Govt Ob Fd Cl X",7/22/20,,,"86,902.76"
07/22/20,Purchase,"25,000",Shares,"Accesso Technology Group Plc Net Cost 86,902.76 USD",7/20/20,Crst 784 Jpmorgan Secs Ltd,2.75 GBP,0.00
07/23/20,Purchase,"14,392.89",Units,First Am Govt Ob Fd Cl X,7/23/20,,,0.00
07/24/20,Sale,"95,544.04",Units,"95,544.04 -95,544.04 First Am Govt Ob Fd Cl X",7/24/20,,,"-1,025.79"
07/24/20,Sale,"1,025.79",Units,"1,025.79 -1,025.79 First Am Govt Ob Fd Cl X",7/24/20,,,0.00
07/27/20,Sale,"2,260.91",Units,"2,260.91 -2,260.91 First Am Govt Ob Fd Cl X",7/27/20,,,0.00
07/28/20,Purchase,"3,720.08",Units,First Am Govt Ob Fd Cl X,7/28/20,,,0.00
07/29/20,Sale,"200,931.47",Units,"200,931.47 -200,931.47 First Am Govt Ob Fd Cl X",7/29/20,,,"186,357.04"
07/29/20,Purchase,"300,000",Shares,"Aston Martin Lagonda Global Net Cost 186,357.04 USD",7/27/20,Crst 784 Jpmorgan Secs Ltd,0.4797 GBP,0.00
07/30/20,Purchase,"2,769.85",Units,First Am Govt Ob Fd Cl X,7/30/20,,,0.00
07/31/20,Sale,"26,501.47",Units,"26,501.47 -26,501.47 First Am Govt Ob Fd Cl X",7/31/20,,,0.00
08/03/20,Sale,"127,978.02",Units,"127,978.02 -127,978.02 First Am Govt Ob Fd Cl X",8/3/20,,,"-18,722.45"
08/04/20,Purchase,"6,154.85",Units,First Am Govt Ob Fd Cl X,8/4/20,,,"7,008.05"
08/04/20,Purchase,"21,388.56",Units,First Am Govt Ob Fd Cl X,8/4/20,,,"-14,380.51"
08/04/20,Sale,"8,225.66",Units,"8,225.66 -8,225.66 First Am Govt Ob Fd Cl X",8/4/20,,,"-6,154.85"
08/04/20,Sale,"6,154.85",Units,"6,154.85 -6,154.85 First Am Govt Ob Fd Cl X",8/4/20,,,0.00
08/05/20,Purchase,"198,081.28",Units,First Am Govt Ob Fd Cl X,8/5/20,,,"-197,964.76"
08/05/20,Sale,"1,000",Shares,"197,964.76 -158,024.31 Diasorin Spa Net Proceeds 197,964.76 USD",8/3/20,Jpmsgb2l Jp Morgan Sec London,168.8581 EUR,0.00
08/06/20,Purchase,"36,261.5",Units,First Am Govt Ob Fd Cl X,8/6/20,,,0.00
08/07/20,Purchase,"4,629.15",Units,First Am Govt Ob Fd Cl X,8/7/20,,,0.00
08/10/20,Purchase,"132,818.77",Units,First Am Govt Ob Fd Cl X,8/10/20,,,"-172,576.18"
08/10/20,Sale,"10,000",Shares,"172,576.18 -192,021.00 Fanuc Corporation A D R",8/6/20,J.P. Morgan Securities LLC,17.268 USD,0.00
08/11/20,Sale,"12,219.87",Units,"12,219.87 -12,219.87 First Am Govt Ob Fd Cl X",8/11/20,,,0.00
08/12/20,Purchase,"29,230.76",Units,First Am Govt Ob Fd Cl X,8/12/20,,,0.00
08/13/20,Purchase,"3,295.67",Units,First Am Govt Ob Fd Cl X,8/13/20,,,"14,284.89"
08/13/20,Sale,238.5,Units,238.50 -238.50 First Am Govt Ob Fd Cl X,8/13/20,,,"14,523.39"
08/13/20,Purchase,"5,000",Shares,"Publicis Groupe Net Cost 182,362.53 USD",8/11/20,Jpmsgb2l Jp Morgan Sec London,30.8267 EUR,"-167,839.14"
08/13/20,Sale,100,Shares,"167,839.14 -72,787.63 Adyen Bv Net Proceeds 167,839.14 USD",8/11/20,Jpmsgb2l Jp Morgan Sec London,107.06 JPY,0.00
08/14/20,Sale,"48,270.00",Units,450.87 -450.87 Yen,8/14/20,,107.06 JPY,901.74
08/14/20,Purchase,"10,391.5",Units,First Am Govt Ob Fd Cl X,8/14/20,,,901.74
08/17/20,Sale,"24,282.06",Units,"24,282.06 -24,282.06 First Am Govt Ob Fd Cl X",8/17/20,,,0.00
08/18/20,Purchase,"14,992.34",Units,First Am Govt Ob Fd Cl X,8/18/20,,,0.00
08/19/20,Purchase,"18,134.73",Units,First Am Govt Ob Fd Cl X,8/19/20,,,0.00
08/20/20,Purchase,"25,661.83",Units,First Am Govt Ob Fd Cl X,8/20/20,,,0.00
08/21/20,Sale,"3,730.82",Units,"3,730.82 -3,730.82 First Am Govt Ob Fd Cl X",8/21/20,,,0.00
08/24/20,Sale,"51,178.48",Units,"51,178.48 -51,178.48 First Am Govt Ob Fd Cl X",8/24/20,,0.847229 EUR,0.00
08/25/20,Sale,875.00,Units,"1,032.78 -1,032.78 Euro",8/25/20,,0.847229 EUR,"2,065.56"
08/25/20,Purchase,"55,346.72",Units,First Am Govt Ob Fd Cl X,8/25/20,,,"2,065.56"
08/25/20,Purchase,"1,032.78",Units,First Am Govt Ob Fd Cl X,8/25/20,,,"1,032.78"
08/26/20,Purchase,"67,462.12",Units,First Am Govt Ob Fd Cl X,8/26/20,,,0.00
08/27/20,Sale,400,Units,400.00 -400.00 First Am Govt Ob Fd Cl X,8/27/20,,,"-2,895.79"
08/27/20,Sale,"2,895.79",Units,"2,895.79 -2,895.79 First Am Govt Ob Fd Cl X",8/27/20,,,0.00
08/28/20,Sale,"8,917.66",Units,"8,917.66 -8,917.66 First Am Govt Ob Fd Cl X",8/28/20,,105.41 JPY,0.00
08/31/20,Sale,"78,757.00",Units,747.15 -747.15 Yen,8/31/20,,105.41 JPY,"1,494.30"
08/31/20,Purchase,"47,052.85",Units,First Am Govt Ob Fd Cl X,8/31/20,,,"1,494.30"
08/31/20,Purchase,747.15,Units,First Am Govt Ob Fd Cl X,8/31/20,,,747.15
09/01/20,Sale,"188,633.38",Units,"188,633.38 -188,633.38 First Am Govt Ob Fd Cl X",9/1/20,,,"195,994.75"
09/01/20,Purchase,"4,500",Shares,"Fnac Darty Sa Net Cost 195,994.75 USD",8/28/20,Jpmsgb2l Jp Morgan Sec London,36.4595 EUR,0.00
09/02/20,Purchase,"8,163.99",Units,First Am Govt Ob Fd Cl X,9/2/20,,,0.00
09/03/20,Purchase,"51,895.97",Units,First Am Govt Ob Fd Cl X,9/3/20,,,-60.00
09/04/20,Sale,"15,992.21",Units,"15,992.21 -15,992.21 First Am Govt Ob Fd Cl X",9/4/20,,106.47 JPY,0.00
09/08/20,Sale,"63,514.00",Units,596.54 -596.54 Yen,9/7/20,,106.47 JPY,"1,193.08"
09/08/20,Purchase,596.54,Units,First Am Govt Ob Fd Cl X,9/8/20,,,"3,518.61"
09/08/20,Sale,"59,181.48",Units,"59,181.48 -59,181.48 First Am Govt Ob Fd Cl X",9/8/20,,,"62,700.09"
09/08/20,Purchase,"100,000",Shares,"William Hill P L C Net Cost 244,806.63 USD",9/3/20,Crst 784 Jpmorgan Secs Ltd,1.8358 GBP,"-182,106.54"
09/08/20,Sale,"30,000",Shares,"182,703.08 -137,878.78 Tobii Ab Net Proceeds 182,703.08 USD",9/3/20,Jpmsgb2l Jp Morgan Sec London,1.00 EUR,596.54
09/09/20,Sale,"142,595.36",Units,"142,595.36 -142,595.36 First Am Govt Ob Fd Cl X",9/9/20,,106.38 JPY,0.00
09/10/20,Sale,"61,185.00",Units,575.16 -575.16 Yen,9/10/20,,106.38 JPY,"1,150.32"
09/10/20,Purchase,"54,006.71",Units,First Am Govt Ob Fd Cl X,9/10/20,,,"1,150.32"
09/10/20,Purchase,575.16,Units,First Am Govt Ob Fd Cl X,9/10/20,,,575.16
09/11/20,Purchase,"25,230.51",Units,First Am Govt Ob Fd Cl X,9/11/20,,99.00 CHF,0.00
09/14/20,Purchase,"14,905.42",Units,First Am Govt Ob Fd Cl X,9/14/20,,"1,692.00 USD",0.00
09/15/20,Purchase,"4,406",Units,First Am Govt Ob Fd Cl X,9/15/20,,99 JPY,0.00
09/16/20,Sale,"23,675.2",Units,"23,675.20 -23,675.20 First Am Govt Ob Fd Cl X",9/16/20,,99.00 DKK,0.00
09/17/20,Purchase,"13,424.43",Units,First Am Govt Ob Fd Cl X,9/17/20,,,0.00
09/18/20,Sale,"15,372.61",Units,"15,372.61 -15,372.61 First Am Govt Ob Fd Cl X",9/18/20,,,0.00
09/21/20,Purchase,"1,082.07",Units,First Am Govt Ob Fd Cl X,9/21/20,,,-346.00
09/21/20,Sale,346,Units,346.00 -346.00 First Am Govt Ob Fd Cl X,9/21/20,,,0.00
09/22/20,Sale,"86,771.42",Units,"86,771.42 -86,771.42 First Am Govt Ob Fd Cl X",9/22/20,,,0.00
09/23/20,Purchase,"7,852.46",Units,First Am Govt Ob Fd Cl X,9/23/20,,,0.00
09/24/20,Sale,"33,762.34",Units,"33,762.34 -33,762.34 First Am Govt Ob Fd Cl X",9/24/20,,99.00 NOK,0.00
09/25/20,Sale,"170,248.13",Units,"170,248.13 -170,248.13 First Am Govt Ob Fd Cl X",9/25/20,,105.68 JPY,"-30,178.82"
09/29/20,Sale,"91,460.00",Units,865.44 -865.44 Yen,9/29/20,,0.858738 EUR,"-41,983.83"
