Date,1038.HK,1113.HK,1299.HK,1308.HK,1605.T,1801.T,1802.T,1803.T,1812.T,1878.T,1925.T,1928.HK,1928.T,1997.HK,2146.T,2388.HK,2413.T,2502.T,2503.T,2587.T,2678.T,2801.T,2802.T,285A.T,2914.T,3003.T,3031.T,3064.T,3088.T,3092.T,3382.T,3391.T,3402.T,3407.T,3626.T,3659.T,3844.T,4062.T,4063.T,4091.T,4151.T,4188.T,4204.T,4307.T,4385.T,4452.T,4502.T,4503.T,4507.T,4519.T,4523.T,4543.T,4568.T,4578.T,4612.T,4661.T,4684.T,4689.T,4716.T,4751.T,4755.T,4768.T,4901.T,4911.T,5016.T,5019.T,5020.T,5108.T,5201.T,5401.T,5411.T,5713.T,5802.T,5803.T,6098.T,6146.T,6178.T,6273.T,6301.T,6326.T,6361.T,6367.T,6383.T,6479.T,6481.T,6501.T,6503.T,6504.T,6544.T,6586.T,6594.T,6701.T,6702.T,6723.T,6752.T,6758.T,6762.T,6823.HK,6840.T,6841.T,6857.T,6861.T,6869.T,6902.T,6920.T,6925.T,6929.T,6951.T,6954.T,6971.T,6981.T,6988.T,7011.T,7012.T,7013.T,7181.T,7182.T,7186.T,7201.T,7202.T,7203.T,7259.T,7267.T,7269.T,7270.T,7272.T,7309.T,7453.T,7532.T,7550.T,7701.T,7733.T,7735.T,7741.T,7751.T,7832.T,7911.T,7912.T,7936.T,7974.T,8001.T,8002.T,8015.T,8031.T,8035.T,8053.T,8058.T,8113.T,8136.T,8267.T,8306.T,8308.T,8309.T,8316.T,8331.T,8411.T,8473.T,8591.T,8593.T,8601.T,8604.T,8630.T,8697.T,8725.T,8750.T,8766.T,8795.T,8801.T,8802.T,8830.T,8951.T,9005.T,9020.T,9021.T,9022.T,9024.T,9042.T,9101.T,9104.T,9107.T,9201.T,9202.T,9432.T,9433.T,9434.T,9435.T,9502.T,9503.T,9531.T,9532.T,9602.T,9697.T,9735.T,9766.T,9843.T,9983.T,9984.T,9CI.SI,AAF.L,AAL.L,ABBN.SW,ABF.L,ABI.BR,ABN.AS,AC.PA,ACA.PA,ACS.MC,ACSO.L,AD.AS,ADM.L,ADP.PA,ADS.DE,ADYEN.AS,AENA.MC,AER,AF.PA,AGN.AS,AGS.BR,AI.PA,AIA,AIR.PA,AIXA.DE,AKRBP.OL,AKZA.AS,ALC.SW,ALFA.ST,ALK-B.CO,ALL.AX,ALO.PA,ALV.DE,AM.PA,AML.L,AMP,AMP.MI,AMS.MC,AMS.SW,AMUN.PA,ANA.MC,ANTO.L,ANZ.AX,APA.AX,ARGX.BR,ASC,ASC.L,ASM.AS,ASML,ASML.AS,ASR,ASRNL.AS,ASX.AX,AUTO.L,AVOL.SW,AYV.PA,AZN.L,AZRG.TA,BAER.SW,BAMI.MI,BARC.L,BARN.SW,BAS.DE,BATS.L,BAYN.DE,BB,BBVA.MC,BC,BC.MI,BCART.BR,BCVN.SW,BEAN.SW,BEI.DE,BESI.AS,BG.VI,BHP,BHP.AX,BIM.PA,BKT.MC,BKW.SW,BMED.MI,BMPS.MI,BMW.DE,BMW3.DE,BN.PA,BN4.SI,BNP.PA,BNR.DE,BNZL.L,BOKU.L,BOL.PA,BOL.ST,BOOZT.ST,BOSS.DE,BPE.MI,BS6.SI,BTRW.L,BVI.PA,BXB.AX,BZU.MI,BZUN,C6L.SI,CA.PA,CABK.MC,CAP.PA,CAR.AX,CBA.AX,CBK.DE,CCEP,CCH.L,CFR.SW,CHKP,CLNX.MC,CNA.L,COH.AX,COL.AX,CON.DE,COPN.SW,COV.PA,CPG.L,CPR.MI,CPU.AX,CRESY,CS.PA,CSL.AX,CVC.AS,D05.SI,DANSKE.CO,DB1.DE,DBK.DE,DEMANT.CO,DG.PA,DGE.L,DHER.DE,DHL.DE,DIA.MI,DIE.BR,DIM.PA,DMP.DE,DNB.OL,DSCT.TA,DSFIR.AS,DSV.CO,DSY.PA,DTE.DE,DTG.DE,DUST.ST,EBRO.MC,EBS.VI,EDV.L,EL.PA,ELE.MC,ELI.BR,ELISA.HE,EMSN.SW,EN.PA,ENEL.MI,ENGI.PA,ENI.MI,ENR.DE,ENT.L,ENX.PA,EOAN.DE,EQNR.OL,EQT.ST,ERF.PA,ESLT,ESLT.TA,EVD.DE,EVK.DE,EVN.AX,EVO.ST,EXO.AS,EXPN.L,EYLD,F34.SI,FAG.ST,FANUY,FBK.MI,FDEV.L,FER.MC,FEVR.L,FGR.PA,FME.DE,FMG.AX,FNAC.PA,FORTUM.HE,FPH,FRE.DE,FRES.L,FUTR.L,FUTU,G.MI,G1A.DE,G24.DE,G5EN.ST,GALD.SW,GBLB.BR,GEBN.SW,GET.PA,GFC.PA,GIVN.SW,GJF.OL,GLE.PA,GLEN.L,GMAB.CO,GMG.AX,GRAB,GRF.MC,GSK.L,H78.SI,HAG.DE,HBAN.SW,HEI.DE,HEIA.AS,HEIO.AS,HEN.DE,HEN3.DE,HLMA.L,HLN.L,HNR1.DE,HO.PA,HOLN.SW,HOT.DE,HSBA.L,HSBC,IAG.AX,IAG.MC,IBAB.BR,IBE.MC,ICL.TA,IDR.MC,IFX.DE,IG.MI,IHG.L,III.L,IMB.L,INDT.ST,INF.L,INGA.AS,INPST.AS,INRN.SW,INTRUM.ST,IPN.PA,IQE.L,ISP.MI,ITRK.L,ITX.MC,J36.SI,JAZZ,JDST,KBC.BR,KBX.DE,KER.PA,KESKOB.HE,KGF.L,KNEBV.HE,KNIN.SW,KOG.OL,KPN.AS,KRX,KRZ,LAND.L,LBIRD.PA,LDO.MI,LEG.DE,LGEN.L,LHA.DE,LI.PA,LISN.SW,LISP.SW,LLOY.L,LOGN.SW,LONN.SW,LOTB.BR,LR.PA,LSEG.L,LUMI.TA,LYC.AX,MAP.MC,MBG.DE,MC.PA,MELI,METSO.HE,MKS.L,ML.PA,MNDY,MNG.L,MONC.MI,MOON.L,MOWI.OL,MPL.AX,MQG.AX,MRK.DE,MRO.L,MRX.DE,MT.AS,MTLS,MTX.DE,MUSTI.HE,MUV2.DE,MZTF.TA,NAB.AX,NAS.OL,NBIS,NEM.DE,NESN.SW,NESTE.HE,NHY.OL,NICE.TA,NN.AS,NOD.OL,NOK,NOKIA.HE,NOVN.SW,NST.AX,NTDOY,NTGY.MC,NTR,NVMI.TA,NWG.L,NXT.L,O39.SI,OCDO.L,OMV.VI,ONWD.BR,OR.PA,ORA.PA,ORG.AX,ORK.OL,ORNBV.HE,ORSTED.CO,OVS.MI,P911.DE,PAH3.DE,PCELL.ST,PETS.L,PGHN.SW,PHIA.AS,PHOE.TA,PME.AX,PNDORA.CO,POLI.TA,PRU.L,PRX.AS,PRY.MI,PSON.L,PST.MI,PUB.PA,QAN.AX,QBE.AX,QIA.DE,RAA.DE,RACE,RACE.MI,RAND.AS,RBI.VI,REA.AX,REC.MI,RED.MC,REL.L,REP.MC,RHM.DE,RI.PA,RIO,RIO.AX,RIO.L,RKT.L,RKUNY,RMS.PA,RNO.PA,RO.SW,ROSE.SW,RTO.L,RWE.DE,RXL.PA,RYA,RYAAY,S32.AX,S63.SI,S68.SI,SAB.MC,SAF.PA,SALM.OL,SAMPO.HE,SAN.MC,SAN.PA,SAND.ST,SAP.DE,SAX.DE,SBRY.L,SCG.AX,SCHA,SCHN.SW,SCHP.SW,SCMN.SW,SDLF.L,SDR.L,SDZ.SW,SE,SEDG,SGE.L,SGH.AX,SGO.PA,SGP.AX,SGRO.L,SGSN.SW,SHEL.L,SHL.AX,SHL.DE,SHOP,SIE.DE,SIG.AX,SIKA.SW,SLHN.SW,SMIN.L,SOBI.ST,SOF.BR,SOL.AX,SOON.SW,SPOT,SPSN.SW,SPX.L,SREN.SW,SRG.MI,SRT3.DE,SSE.L,STAN.L,STERV.HE,STLAM.MI,STM,STMN.SW,STMPA.PA,STO.AX,SU.PA,SUN.AX,SVT.L,SW.PA,SY1.DE,SYENS.BR,TCL.AX,TEF.MC,TEL.OL,TELIA.ST,TEN.MI,TEVA,TIT.MI,TITR.MI,TLC.AX,TLS.AX,TLX.DE,TOBII.ST,TOM2.AS,TPE.DE,TRN.MI,TRYG.CO,TSCO.L,TSEM.TA,TSM,TTE.PA,TUB.BR,U11.SI,U96.SI,UBSG.SW,UCB.BR,UCG.MI,UHR.SW,ULVR.L,UMG.AS,UMI.BR,UNI.MI,UPM.HE,URW.PA,VACN.SW,VCX.AX,VER.VI,VIE.PA,VNA.DE,VOD.L,VOW3.DE,VWS.CO,WBC.AX,WDS.AX,WES.AX,WISE.L,WKL.AS,WOSG.L,WOW.AX,WRT1V.HE,WTB.L,WTC.AX,XRO.AX,YAR.OL,Z74.SI,ZAL.DE,ZOO.L,ZURN.SW
2006-06-30,0.006261945170854544,,,,0.01405643831270953,-0.01647035114010842,-0.0063132621731897265,-0.007739724861485553,-0.04371565188432158,0.03934411533636095,0.038003466271733455,,-0.002539190600228558,,0.004608180621931579,0.04417653642715691,0.20975595863827667,-0.026060343031927058,0.007279129442122834,,-0.12062836151736567,0.0,-0.04593346191042025,,0.03990017608781371,0.13940318676883057,0.17037036299179098,,0.02826865189855776,,-0.025839785987775254,0.005509797849879039,0.005061044137562254,0.038943158514368914,0.08658754082438103,,,-0.01785735334121763,-0.00797456055093948,0.005537045782050276,0.0052152538702523454,-0.03508766876911018,0.04000002468749986,0.06787331155796417,,0.0715563205733003,-0.01928362295786168,-0.04545458474784536,0.007407263782540641,-0.035124146137156975,0.011787354698488128,-0.0426067511171897,0.029411606851571737,,0.032380923787777016,-0.01679402930871632,0.0034690817644298377,0.025381053095389516,0.09055908161707427,-0.11940290350643434,-0.14357691179245402,-0.05077276334337233,0.04632167625456507,0.12250041876973361,,,0.018270495528212027,-0.03711798536465283,-0.02420987888022863,0.03341284809138201,0.006223743498976253,0.01773481250440634,0.04750005187966044,0.010400139360967842,,0.0031252792807765495,,0.03848652726009716,0.017897069547794242,0.046287341611732424,-0.03747545883152126,0.0817437474543059,0.08132912283253213,-0.05891220680428455,-0.002923509509759281,-0.0013209802622994316,0.008800878599298345,0.006722615183401004,,0.04322782268411163,-0.02976209971771715,-0.08682635721754972,0.07515146753243829,-0.08020049997890066,0.0,0.007983788805286274,-0.04290463551071866,0.14889087006129564,0.005102040816326481,0.013043396021674702,0.026408488212000147,0.021320922894584537,0.14285715673395205,-0.03856045423533205,,0.014706094659409308,-0.03180871392491014,0.00913816759622832,0.035246849549842585,-0.04422880371994886,0.022038617714145614,-0.05232573294837173,-0.004031923532240578,0.029411849043506466,0.014005519410820177,,,,-0.07407410102330125,-0.04627252866131959,0.010117969615736966,-0.11227153564966952,-0.008196720574145555,-0.04807688380831032,0.0060148703350959565,-0.0016697969841223959,0.032258014932841306,-0.023933649267454005,-0.05359308277104258,-0.028754169098671012,0.06710496912054897,0.0032788196800910274,-0.04204734272082489,-0.04906561624875794,0.0844069843795121,0.06101267130642829,-0.07900350852805638,-0.042207621877063284,-0.03715912669443722,0.013116750748778383,0.060126193171655906,0.004942385981946185,0.016666683235593283,0.02213740152874033,0.012658577752411304,0.037113788740870124,-0.03382678125156502,0.014446343727632094,0.07567568348227027,0.050209582453659696,0.0457518841667266,0.0712169998275094,0.025354434628378497,0.061403556200391396,0.060455871687653984,0.06835739325350154,-0.015594783343928165,-0.12792527788092456,-0.05950405651505908,-0.010159790400959046,-0.016054810350737747,,,,,0.08121826129541754,0.18741978751330923,0.08515304394373535,0.10706181425639216,0.04444441518800035,-0.03478261643694147,-0.08743208775301925,0.06117353731351427,0.0,0.01785740451626161,,-0.03945087067260322,0.02620660279555942,-0.011435779067946572,-0.052933108091560266,-0.03691251946130991,0.057692592298107304,0.02185808358954877,0.00142481028906416,,-0.009615423530655698,0.0,-0.042990829871119685,-0.03404971162997339,-0.06122461077361563,0.14766452323289192,0.15780552261775616,-0.04077983168132038,-0.03256740247569634,-0.0346617813654756,-0.04494407545382373,-0.0569854005710696,,,0.029711981326542514,0.03983723079551549,0.02918070347964785,0.022121716618110687,,0.07613193666128715,0.05573526612513868,0.04821585992147415,0.22499747986221852,,-0.014285710085439107,,-0.02673129230739657,,,,0.09469924898951754,0.045072603040024806,-0.0656372191425535,0.05686609214555016,,-0.17499173777883703,-0.05017920556655231,,0.0007122426353285416,,-0.020454434010327316,0.010126677299137077,-0.04023836863856989,0.08486084830860108,0.033164286149599986,0.04307841983250538,,-0.021817296722101087,-0.011759185444232934,,-0.04166644382253004,,-0.03611138927351132,0.0025952432993614494,0.025420523487094115,0.049140120671130605,,,0.01897018970189701,-0.08483458328838123,-0.005899687098430917,0.0031662688098617053,0.0005759662196720416,,0.06819665446298484,,-0.006060610833589886,,0.15580759419044599,,-0.012093217626665709,0.007318955887735568,-0.005663363083006412,0.09554155834748013,0.01816910282609152,0.01793682605378666,0.05300954199745056,0.07520421108733077,-0.005566138699466094,-0.07458960796110448,,,-0.06987357627999602,-0.019969848262740064,0.06725080355780255,-0.0022222272090725026,,-0.004852584284297801,0.027276083001555707,-0.01597453064764065,-0.04364223954248081,,0.016194370508841427,0.06034831357864112,-0.011471594107233862,0.012517705237425014,0.08428980676980857,,0.06755829754258058,,0.006678121424969818,,0.04211262286987738,-0.041515149253492645,,0.05510566086899882,0.3085354286696147,,0.01878064136798785,,0.03189542233439613,0.016334406571854698,,0.024193231391419268,0.03635385646848155,,0.05407108637584468,,0.028485208646900073,-0.012592867707237332,0.036114507390373474,,-0.015817442724433528,-0.08808284574055436,,0.024237052690993188,0.11036545411509335,,-0.05081310651052662,,-0.06203693099690366,0.10887946604843068,0.1133488922653989,0.010295913496052744,-0.002949606407211758,0.10554901142837303,0.0436891380369866,,0.05573906890657576,0.0,0.07257462572884088,-0.017308733841932766,-0.00570125447433123,0.14277497988866572,0.037058039677908994,,-0.009451905705467945,,0.08836229635202786,-0.10216697038793843,,-0.012779517464213463,-0.13565574516174028,,0.02251507352502302,0.027716418854853098,0.04515430173227042,,,0.051769635739159936,0.0011844008004673334,,0.02182211009721735,0.04016853624058925,0.07188896347121698,-0.021038733721563396,0.01915722602647274,-0.031531490763173076,-0.030913329953025315,-0.014444729713340987,-0.01958287962605243,,-0.0715329405284657,,0.08362603743126273,0.03401346973821062,,-0.009727729882219593,0.016281749291844116,-0.030884748427788433,0.07536410655442749,,-0.11904755660847799,,,,,,0.022653610563099225,,,,0.01691553784837474,,0.1364806940240575,0.04163473619530622,0.28378378461659626,,0.032524384301743536,,0.08834039966562113,,-0.02469145820219043,,0.025597454407684683,-0.008345080770631896,,,,-0.03134208325745269,0.08521871119164648,,0.13617325880686582,-0.02432862929016466,,-0.04326123365488588,,0.008042895442359255,0.08303274659842885,,,0.02103559267314492,-0.005102365470772807,,0.04636326112230926,-0.03033097934021145,0.06284055319481574,0.06109722366616244,0.006935927858017887,0.017418117076723583,0.07619035871675695,,-0.04303711427338475,0.046353364973543476,-0.003902163053841723,-0.03691958157087838,0.02375619898380199,0.02137040709506266,0.05031582669211421,,-0.10469592256105087,0.07504998564410603,-0.008877155031622563,0.0072178048869040445,-0.011350898854559088,,0.03844071539787608,0.015777374481943163,0.020795020142434728,-0.041062732958801806,0.00936211779820062,0.006550944318703733,,-0.04692336108497519,0.095785476261117,-0.04242421816568276,-0.125,0.013835274840542366,0.01241219176409647,0.0659338304423771,-0.038251370415531394,,,0.02745128157844734,,0.029959140222615366,-0.028515830055534264,0.052980135146081686,-0.04355529991660789,0.03899834911141942,-0.04701108075410021,-0.017877252569424185,0.01901140739561047,-0.02285712105887272,-0.014286218158383712,0.1252066152622786,-0.03340761928298497,,0.0019529675878391384,0.0938861680287193,0.07058815463430546,0.07617832829563276,0.034644930070565794,0.055610711311435024,-0.04259644204936863,0.0078122381467427005,0.23033457204297303,-0.036355673688576395,0.028999140474052387,,-0.06666619462459733,-0.018636222739822128,-0.05780459755166345,0.02391559469203708,,,0.08121399718950117,-0.05678442669006778,,,,,-0.057342560613461435,,0.10008101152375581,-0.11235959543655927,0.16503562030176422,,0.016068245743622978,,0.06419431080169846,,0.01002351686435543,-0.011619875270415969,0.0019947608545938245,-0.04783594071770425,,0.12121119038078665,0.05639602289464918,0.05315516003577936,0.04339769850844988,-0.16022530866940132,,-0.0531915685923825,-0.0563576947289357,-0.04488305499335121,-0.019999943917883067,-0.06896224629852754,-0.012293229467205236,0.008875686233412505,,0.08539270623176076,0.03136258532344294,0.004484996558323129,0.04761858392120155,,0.045204529061833254,,0.07166968607498614,0.0188451510995864,0.07132526075237178,-0.036727990170022706,-0.046069010249856435,,,,,,,0.04605255074692316,-0.004482434037874294,-0.020560534589119328,-0.06896531316002164,,-0.0037806102703891176,0.04802731554525508,,,0.020790038856828064,,-0.04187798373935481,-0.0603177405629759,-0.04295010512058106,-0.037408774410482515,-0.11171576210556389,,,-0.02980963765817135,0.04994594459167012,0.0,-0.09293080464383408,-0.00037071950367506545,0.049999017070994745,0.02847933905846367,-0.0488393947419673,0.017728006086294323,-0.05536028664379011,-0.0038409641568636355,-0.03509973249812692,0.027989645176601297,,0.07431402850135926,-0.038820406088282744,0.011737443998473207,,0.07621075780977038,-0.023859549836141247,,,0.07613773290216397,,0.02120139182324232,-0.08808262645857823,0.020371599774415383,0.012169076375539545,,-0.0066576591354197134,0.024784729418121154,0.03739003141820829,0.021360858310141895,0.04125268113571101,,0.048775187880722104,,,0.01889734952991451,-0.0047059996259636305,0.026785798393385685,,-0.01270719877253379,,,,-0.004270176293466044,,0.022872732344094926,0.040000465098900095,0.004933678556391596,-0.042904389961100686,0.03654136392125218,0.01067580210047625,,,0.013557883597937082,0.0,-0.007299393368017437,0.016858847472537963,0.004509239467584969,,0.05642640977885405,-0.02679661416913648,0.09214258489840943,,0.019417378731072077,-0.0038379962944818935,-0.0023349810666760673,0.05090061980533056,-0.031720708702813405,0.01858393348751708,0.005331235828476499,0.0009163308722128782,-0.008571581163194453,-0.012926003827496091,-0.01656152203069894,-0.0008162900028081399,0.052174096537904946,0.03174249658812012,0.03753356901822147,0.039076438007283665,0.07743025349609955,,,0.04041932772857315,0.03974283616258467,0.007044755543051728,-0.06833706660807404,0.0655854155277027,-0.13082984218483296,-0.0034324037344232172,0.014565714332181123,,-0.008086253369272267,,,-0.12058994182063332,0.002227311091789197,-0.013017611546945584,0.04148842309735823,0.04231937565763477,-0.1856707993688148,-0.0015417392817257403,0.08898298563517493,0.03071284848844935,0.07299185199735625,0.12014831515415114,-0.027576104926130385,0.03778245148148707,0.0662858166485143,0.05764064935821778,0.017836832556015203,,-0.0752876681042085,0.0978907931195736,0.00657125784563628,,,,0.05204252457815173,-0.047549623031486465,,-0.06341534424507556,0.034509710837898,0.0633333518007666,0.01482113993919576,0.0,0.019624746117308023,,0.002714564050106949,,0.0833337411224313,0.08267690235177727,-0.055026860003156264,,,0.027924391444348995,0.0039525965045761335,,-0.33636353682666753,-0.02722337035702138
