month,sector,begin_wt,covered_wt,contrib,sector_ret
2018-11,Consumer Non-Cyclicals,0.020416964440968098,0.020416964440968098,0.0025891314069448647,0.12681274997715075
2018-11,Consumer Services,0.049871364789059916,0.049871364789059916,-0.007343487604891754,-0.1472485791385975
2018-11,Finance,0.12652789177989848,0.12652789177989848,-0.008985864684733237,-0.07101884460672586
2018-11,Healthcare,0.1232072529450186,0.1232072529450186,-0.005540874322869668,-0.04497198168473321
2018-11,Industrials,0.13707583293429235,0.13707583293429235,0.0008419109667278206,0.00614193580812595
2018-11,Non-Energy Materials,0.05793356047394323,0.05793356047394323,-0.0047755374407882755,-0.0824312782042141
2018-11,Technology,0.27527958799033336,0.27527958799033336,0.0029583678498941654,0.010746775202228399
2018-12,Business Services,0.0755949712429698,0.0755949712429698,0.0004972775194117905,0.006578182532982132
2018-12,Consumer Cyclicals,0.1331014007294038,0.1331014007294038,-0.024576722483714706,-0.18464661039653052
2018-12,Consumer Non-Cyclicals,0.023660374056066028,0.023660374056066028,-0.0039841827166302995,-0.16839052109612943
2018-12,Consumer Services,0.04365685674981492,0.04365685674981492,-0.0017474249100781374,-0.040026356457409075
2018-12,Finance,0.12093199671041838,0.12093199671041838,-0.005332362038589729,-0.0440938889924931
2018-12,Healthcare,0.12091211499533847,0.12091211499533847,-0.013351433637826256,-0.11042262918270014
2018-12,Industrials,0.1418854103328613,0.1418854103328613,-0.015343676516419692,-0.10814132672572627
2018-12,Non-Energy Materials,0.05461259921828153,0.05461259921828153,-0.0017565580398278696,-0.032163970676566206
2018-12,Technology,0.28564427596484576,0.28564427596484576,-0.006269039095353793,-0.021947014601214426
2019-01,Business Services,0.06723274581010032,0.06723274581010032,0.008622806693439095,0.1282530795007884
2019-01,Consumer Cyclicals,0.11483770977537314,0.11483770977537314,0.02247972300271104,0.1957521013496544
2019-01,Consumer Non-Cyclicals,0.021673502408124587,0.021673502408124587,0.002784805293027194,0.12848893734790529
2019-01,Consumer Services,0.06064716331169875,0.06064716331169875,0.0026996810222081687,0.04451454733889267
2019-01,Finance,0.10329118961990744,0.10329118961990744,0.020231940157629698,0.19587285452011458
2019-01,Healthcare,0.11970447661587108,0.11970447661587108,0.02458785188876344,0.20540461462995482
2019-01,Industrials,0.12294061890320104,0.12294061890320104,0.024902003095316892,0.20255309691359064
2019-01,Non-Energy Materials,0.058567440170537145,0.058567440170537145,0.004985059802367821,0.08511657309679718
2019-01,Technology,0.33110515338518653,0.33110515338518653,0.03130005465211272,0.09453206732696257
2019-02,Business Services,0.06419677420780334,0.06419677420780334,0.004194586554837091,0.06533952222052965
2019-02,Consumer Cyclicals,0.12372914950181091,0.12372914950181091,0.007388438365250478,0.05971461369450649
2019-02,Consumer Non-Cyclicals,0.020649162704346507,0.020649162704346507,0.0011212530738917027,0.05430017138930706
2019-02,Consumer Services,0.05527952730020287,0.05527952730020287,-0.004036137520389629,-0.07301324228897335
2019-02,Finance,0.1050025229479994,0.1050025229479994,0.005486496722351089,0.05225109424340382
2019-02,Healthcare,0.1359659826961169,0.1359659826961169,0.008047988877303007,0.059191194133390045
2019-02,Industrials,0.1262071359014231,0.1262071359014231,-9.937774954287297e-05,-0.0007874178336516104
2019-02,Non-Energy Materials,0.06121760033508029,0.06121760033508029,0.0013222698724706607,0.021599505129784445
2019-02,Technology,0.3077521444052166,0.3077521444052166,-0.0006759864805240732,-0.002196528904227563
2019-03,Business Services,0.06742385257301331,0.06742385257301331,0.0009306354416949427,0.013802762763921823
2019-03,Consumer Cyclicals,0.11651805588773587,0.11651805588773587,0.0020424519274434244,0.01752905943960573
2019-03,Consumer Non-Cyclicals,0.021581649245800763,0.021581649245800763,0.0040323611735526045,0.18684212349235538
2019-03,Consumer Services,0.05126614869206811,0.05126614869206811,0.00030377369392737977,0.005925424508714453
2019-03,Finance,0.10888241747146979,0.10888241747146979,0.009228932019508699,0.08476053557432205
2019-03,Healthcare,0.14168509089080636,0.14168509089080636,0.0006302270546127232,0.004448083073881257
2019-03,Industrials,0.12458468450812293,0.12458468450812293,0.01824295222418474,0.1464301354232293
2019-03,Non-Energy Materials,0.06195914383187076,0.06195914383187076,0.0012955936974720977,0.020910451909854598
2019-03,Technology,0.30609895689911204,0.30609895689911204,-0.010461821751620394,-0.03417790722844094
2019-04,Business Services,0.054431225779875185,0.054431225779875185,0.007925530150930312,0.14560631397466364
2019-04,Consumer Cyclicals,0.11996125815997793,0.11996125815997793,0.01145854788327997,0.0955187371242729
2019-04,Consumer Non-Cyclicals,0.026226614976978938,0.026226614976978938,0.0044512523946321,0.16972271864056024
2019-04,Consumer Services,0.051754618808978116,0.051754618808978116,0.0008401983896307941,0.016234268727432707
2019-04,Finance,0.10532930849900761,0.10532930849900761,0.013942037125828597,0.1323661697253045
2019-04,Healthcare,0.1443580438628084,0.1443580438628084,-0.0015348607622732628,-0.010632318928704296
2019-04,Industrials,0.11664906946752109,0.11664906946752109,0.005019143408037507,0.0430277192175545
2019-04,Non-Energy Materials,0.06362973883575274,0.06362973883575274,-0.0018575638210242577,-0.02919332775856871
2019-04,Technology,0.31766012160909995,0.31766012160909995,0.024099558802640808,0.07586586153957586
2019-05,Business Services,0.07161892661300877,0.07161892661300877,-0.010094045579913839,-0.14094103412714887
2019-05,Consumer Cyclicals,0.10931125755479168,0.10931125755479168,-0.012348263721042434,-0.11296424537841342
2019-05,Consumer Non-Cyclicals,0.027365851802004185,0.027365851802004185,-0.002346923957591063,-0.08576104170158454
2019-05,Consumer Services,0.07319455334836507,0.07319455334836507,0.0014225399009420228,0.01943505132371708
2019-05,Finance,0.1069206768635928,0.1069206768635928,0.008187435832887656,0.07657485972832943
2019-05,Healthcare,0.12723041506391478,0.12723041506391478,0.002527330370474804,0.01986419968216867
2019-05,Industrials,0.09432305190217076,0.09432305190217076,-0.007175641549703661,-0.0760751630168417
2019-05,Non-Energy Materials,0.054813865154321795,0.054813865154321795,-0.006759909901846509,-0.12332481723036319
2019-05,Technology,0.3352214016978302,0.3352214016978302,-0.02361638547091794,-0.07045011252654398
2019-06,Business Services,0.07178863323451884,0.07178863323451884,0.01810884916228478,0.25225231831795514
2019-06,Consumer Cyclicals,0.0767230253852351,0.0767230253852351,0.0028570031489701395,0.0372378843850956
2019-06,Consumer Non-Cyclicals,0.026418818324155817,0.026418818324155817,0.003195229532751272,0.12094521009782415
2019-06,Consumer Services,0.0765923242283803,0.0765923242283803,-0.006397348878197636,-0.08352467355765632
2019-06,Finance,0.10426820821482345,0.10426820821482345,0.005280807754369669,0.050646384404051885
2019-06,Healthcare,0.15055504970567293,0.15055504970567293,0.004254703511478519,0.028260118274320498
2019-06,Industrials,0.09152748447312117,0.09152748447312117,0.009792710890009484,0.10699202481507404
2019-06,Non-Energy Materials,0.050065563118471906,0.050065563118471906,0.006044802220896537,0.12073772558180378
2019-06,Technology,0.3520608933156207,0.3520608933156207,0.017469269498294398,0.049620022643734225
2019-07,Business Services,0.06949972047394755,0.06949972047394755,0.0006779044661394835,0.009754060325949089
2019-07,Consumer Cyclicals,0.0829397321945687,0.0829397321945687,-0.0009845363927960132,-0.011870503638550276
2019-07,Consumer Non-Cyclicals,0.022982757373893336,0.022982757373893336,-0.0027818679802101413,-0.12104152408492688
2019-07,Consumer Services,0.05495347364969705,0.05495347364969705,0.005341234285882678,0.09719557165631737
2019-07,Finance,0.058408531777767406,0.058408531777767406,-0.0033473241169726838,-0.05730882141856556
2019-07,Healthcare,0.13391688429034204,0.13391688429034204,6.337280753547806e-05,0.0004732249250817468
2019-07,Industrials,0.08576233862294945,0.08576233862294945,-0.005912521714951116,-0.06894077062130118
2019-07,Non-Energy Materials,0.07958076753904536,0.07958076753904536,-0.0027795364016355833,-0.03492723791928542
2019-07,Technology,0.4119557940777891,0.4119557940777891,0.023509655228957996,0.05706839317938734
2019-08,Business Services,0.03664989867642639,0.03664989867642639,-0.0011342504149711202,-0.030948255136669243
2019-08,Consumer Cyclicals,0.10011492405737621,0.10011492405737621,-0.00442810660487386,-0.04423023486824099
2019-08,Consumer Non-Cyclicals,0.01988524697198237,0.01988524697198237,-0.0012724671324479224,-0.0639905118724844
2019-08,Consumer Services,0.06713593166010576,0.06713593166010576,0.011006763829897645,0.16394743556434777
2019-08,Finance,0.05188268085671226,0.05188268085671226,-0.0008475192901472549,-0.01633530257404978
2019-08,Healthcare,0.13376656875582565,0.13376656875582565,-0.003982666437517126,-0.02977325705937028
2019-08,Industrials,0.0752708196429202,0.0752708196429202,-0.002102772844095325,-0.02793609600733379
2019-08,Non-Energy Materials,0.07220590009162212,0.07220590009162212,-0.002007928345848539,-0.02780836944488854
2019-08,Technology,0.44308802928702906,0.44308802928702906,-0.002500497396215832,-0.005643342250160472
2019-09,Business Services,0.03535975145857989,0.03535975145857989,-0.0007307630078375385,-0.020666519918658026
2019-09,Consumer Cyclicals,0.11802257564066693,0.11802257564066693,-0.001941003193536957,-0.016446033167811562
2019-09,Consumer Non-Cyclicals,0.015758187996330015,0.015758187996330015,0.0008563765134882856,0.05434485955413975
2019-09,Consumer Services,0.04920217476091278,0.04920217476091278,-0.0010799416034290765,-0.021949062387522845
2019-09,Finance,0.052663798324684694,0.052663798324684694,-0.005193490197762104,-0.09861594421547447
2019-09,Healthcare,0.16834678894599694,0.16834678894599694,-0.024563523509012124,-0.14591025859656714
2019-09,Industrials,0.0929980112963199,0.0929980112963199,0.003472790345739424,0.03734263020608107
2019-09,Non-Energy Materials,0.07295996261778742,0.07295996261778742,0.00789489802236068,0.10820863579274817
2019-09,Technology,0.39468874895872147,0.39468874895872147,0.005293379824176644,0.013411529561310734
2019-10,Business Services,0.03301631742981147,0.03301631742981147,0.0013903798352564332,0.042111899311975225
2019-10,Consumer Cyclicals,0.10584125506502721,0.10584125506502721,0.01342103198928785,0.1268034093231621
2019-10,Consumer Non-Cyclicals,0.01591672099297847,0.01591672099297847,-0.00041250353258932083,-0.025916363852284234
2019-10,Consumer Services,0.046519410636081546,0.046519410636081546,0.001987680233982995,0.04272797541509057
2019-10,Finance,0.05758337511066197,0.05758337511066197,0.0029907938158911128,0.051938494576663774
2019-10,Healthcare,0.1480943744507642,0.1480943744507642,0.0022880983355789307,0.015450271788275368
2019-10,Industrials,0.09261718772990335,0.09261718772990335,0.007725060289881843,0.08340849554199592
2019-10,Non-Energy Materials,0.07723635214147914,0.07723635214147914,0.005208827178377737,0.06744009826922392
2019-10,Technology,0.42317500644329276,0.42317500644329276,0.013076001202674895,0.030899748339525655
2019-11,Business Services,0.05050124282268203,0.05050124282268203,-0.00409118491460643,-0.08101156894239686
2019-11,Consumer Cyclicals,0.10586204402202049,0.10586204402202049,0.002633414819383987,0.024875911321306128
2019-11,Consumer Non-Cyclicals,0.013325238742648574,0.013325238742648574,-0.0014020015291296257,-0.10521398949816929
2019-11,Consumer Services,0.06541126051643512,0.06541126051643512,-0.0013801664620003708,-0.021099829770954998
2019-11,Finance,0.05330932687960579,0.05330932687960579,0.0046786010831639194,0.08776327440280966
2019-11,Healthcare,0.14792308208792038,0.14792308208792038,-0.0030376402324216473,-0.020535268664941545
2019-11,Industrials,0.08853896760323379,0.08853896760323379,-1.0062818258346632e-05,-0.00011365411785058016
2019-11,Non-Energy Materials,0.07776403570133011,0.07776403570133011,0.004256705346474887,0.05473874019120742
2019-11,Technology,0.3973648016241238,0.3973648016241238,0.027281345936644368,0.06865566810431892
2019-12,Business Services,0.04277628685552943,0.04277628685552943,-0.0012612763093015917,-0.029485408903333885
2019-12,Consumer Cyclicals,0.09075999828257111,0.09075999828257111,0.007280879655872817,0.08022124056464404
2019-12,Consumer Non-Cyclicals,0.031293284823217325,0.031293284823217325,-0.0005171618992741767,-0.016526289975492776
2019-12,Consumer Services,0.05697315400759327,0.05697315400759327,-0.0016374913928165844,-0.028741455889880044
2019-12,Finance,0.09154537775836154,0.09154537775836154,0.006684934121740073,0.07302317479518497
2019-12,Healthcare,0.14569184578345654,0.14569184578345654,0.0019993442816111577,0.013723103519347309
2019-12,Industrials,0.08106561562776624,0.08106561562776624,0.0018282182280191202,0.02255232645630988
2019-12,Non-Energy Materials,0.0755459328032329,0.0755459328032329,0.005440659639146188,0.07201790271511957
2019-12,Technology,0.38434850405827164,0.38434850405827164,0.028181307438056972,0.07332227689322388
2020-01,Business Services,0.05731727631134947,0.05731727631134947,-0.002773374516455767,-0.04838636262809661
2020-01,Consumer Cyclicals,0.0865581081043919,0.0865581081043919,-0.005570285142457019,-0.06435312952703487
2020-01,Consumer Non-Cyclicals,0.027050028697072306,0.027050028697072306,-0.006788616082343513,-0.2509652081470162
2020-01,Consumer Services,0.039721961196836485,0.039721961196836485,0.0016883962656803865,0.04250536012846347
2020-01,Finance,0.08651723922030884,0.08651723922030884,0.006090117252656924,0.07039195087061152
2020-01,Healthcare,0.12978611846848037,0.12978611846848037,-0.004046373954282669,-0.031177247628877695
2020-01,Industrials,0.08267891349312734,0.08267891349312734,-0.009339190052073466,-0.11295733890902888
2020-01,Non-Energy Materials,0.07129795552072825,0.07129795552072825,-0.005809326689071983,-0.08147956903733451
2020-01,Technology,0.41907239898770515,0.41907239898770515,0.008439202419149996,0.020137814944471175
2020-02,Business Services,0.06117226957587484,0.06117226957587484,-0.0017598035723991633,-0.028767995443039696
2020-02,Consumer Cyclicals,0.07920089169566534,0.07920089169566534,-0.007081125658746877,-0.08940714564119519
2020-02,Consumer Non-Cyclicals,0.010115188034988152,0.010115188034988152,0.0006608616353476965,0.06533359865004928
2020-02,Consumer Services,0.054319497627794984,0.054319497627794984,-0.013999485875014078,-0.25772487755576406
2020-02,Finance,0.08078388243617343,0.08078388243617343,-0.007744561574694835,-0.09586765752207736
2020-02,Healthcare,0.1277758482554145,0.1277758482554145,-0.009533469825443652,-0.07461089052124271
2020-02,Industrials,0.08430427324737497,0.08430427324737497,-0.012295607975850104,-0.1458479802058309
2020-02,Non-Energy Materials,0.05355539364232907,0.05355539364232907,-0.004980574223331135,-0.09299855503992771
2020-02,Technology,0.4487727554843847,0.4487727554843847,-0.03644795211455678,-0.08121694481033398
2020-03,Business Services,0.06871321147398372,0.06871321147398372,-0.00600664664852071,-0.08741618270592627
2020-03,Consumer Cyclicals,0.07220272674622917,0.07220272674622917,-0.028738515067910825,-0.3980253428505276
2020-03,Consumer Non-Cyclicals,0.01087858663238184,0.01087858663238184,-0.0013753639875085022,-0.12642855492040786
2020-03,Consumer Services,0.040381388950943065,0.040381388950943065,-0.0022878741397410257,-0.05665664800486252
2020-03,Finance,0.086950583739341,0.086950583739341,-0.010118546700884011,-0.11637123370232016
2020-03,Healthcare,0.1283343084987435,0.1283343084987435,-0.024261200535978945,-0.18904687935585426
2020-03,Industrials,0.0897194681810225,0.0897194681810225,-0.002969157942703384,-0.033093797844551
2020-03,Non-Energy Materials,0.06407598916999702,0.06407598916999702,-0.010052763212341002,-0.15688814706661
2020-03,Technology,0.4387437366073582,0.4387437366073582,-0.0858775021420078,-0.19573499283674456
2020-04,Business Services,0.0660067836555553,0.0660067836555553,0.009123366509831091,0.13821861942917507
2020-04,Consumer Cyclicals,0.050322378286827646,0.050322378286827646,0.02595598105361526,0.5157940053165071
2020-04,Consumer Non-Cyclicals,0.009940303191775957,0.009940303191775957,0.001965319400854983,0.1977122189271829
2020-04,Consumer Services,0.03935045760516222,0.03935045760516222,0.010233725113660695,0.26006622886942427
2020-04,Finance,0.08845629422011071,0.08845629422011071,0.011197672886503952,0.1265898937461721
2020-04,Healthcare,0.1334752541811023,0.1334752541811023,0.020211317382790535,0.15142370401758035
2020-04,Industrials,0.08940820043179804,0.08940820043179804,0.01973215064170155,0.22069732470181572
2020-04,Non-Energy Materials,0.05572342084233378,0.05572342084233378,0.009667113717051787,0.17348385240748823
2020-04,Technology,0.4673169075853339,0.4673169075853339,0.055468386662624325,0.11869544149222887
2020-05,Business Services,0.02700294770050179,0.02700294770050179,0.005018245988588759,0.18584067355341008
2020-05,Consumer Cyclicals,0.10201822716389139,0.10201822716389139,0.027651884187238983,0.27104846806263816
2020-05,Consumer Non-Cyclicals,0.009635818997603369,0.009635818997603369,0.0008285191749319433,0.08598326464393047
2020-05,Consumer Services,0.0403734500110504,0.0403734500110504,-0.002370297670986363,-0.05870931689854599
2020-05,Finance,0.07111874337566639,0.07111874337566639,0.012829609334841102,0.18039701948995365
2020-05,Healthcare,0.1408015507476112,0.1408015507476112,0.01818508857712617,0.1291540361634454
2020-05,Industrials,0.10125325976034374,0.10125325976034374,0.02722165491569003,0.26884719543964253
2020-05,Non-Energy Materials,0.053231002346527154,0.053231002346527154,0.0029598285288733044,0.055603471631159446
2020-05,Technology,0.45456499989680466,0.45456499989680466,0.07197709864836331,0.15834280832158998
2020-06,Business Services,0.02906825587433432,0.02906825587433432,-0.002436493787697907,-0.08381974474943292
2020-06,Consumer Cyclicals,0.09812369211080876,0.09812369211080876,0.011182093205959405,0.11395915670734985
2020-06,Consumer Non-Cyclicals,0.009505663410506208,0.009505663410506208,0.0006484120885983096,0.06821323884471304
2020-06,Consumer Services,0.03411986496522839,0.03411986496522839,0.008184971880247242,0.2398887536216383
2020-06,Finance,0.06405925945377608,0.06405925945377608,0.004397685825884696,0.06865027575065835
2020-06,Healthcare,0.13989070124447303,0.13989070124447303,-0.0001487911791068445,-0.0010636245138754218
2020-06,Industrials,0.12870836757661405,0.12870836757661405,-0.009277691692429254,-0.0720830499765812
2020-06,Non-Energy Materials,0.050327837090822745,0.050327837090822745,0.0004474471128285766,0.008890648569321655
2020-06,Technology,0.44619635827343634,0.44619635827343634,-0.00328234328333471,-0.007356275376239707
2020-07,Business Services,0.02963874057534862,0.02963874057534862,0.00036676505207439635,0.012374515413095697
2020-07,Consumer Cyclicals,0.09985088624820271,0.09985088624820271,0.0040930454385544315,0.04099157846611607
2020-07,Consumer Non-Cyclicals,0.00928600470736397,0.00928600470736397,0.0005170644327964027,0.055682120469566554
2020-07,Consumer Services,0.04511171258982266,0.04511171258982266,-0.0025067532222235824,-0.055567680283304374
2020-07,Finance,0.06181668086089097,0.06181668086089097,0.00588895345267277,0.09526479537011964
2020-07,Healthcare,0.13935326672270046,0.13935326672270046,0.012458288497317787,0.08940076390249665
2020-07,Industrials,0.14353090632635124,0.14353090632635124,0.010315760600725064,0.07187135415469166
2020-07,Non-Energy Materials,0.06070834934876041,0.06070834934876041,-0.004824825795635661,-0.07947548973729719
2020-07,Technology,0.41070345262055896,0.41070345262055896,0.0507715945893069,0.12362105617897934
2020-08,Business Services,0.024209271927592896,0.024209271927592896,0.00889131624879466,0.3672690478006752
2020-08,Consumer Cyclicals,0.19180501313587905,0.19180501313587905,0.034254190616729345,0.1785886096337998
2020-08,Consumer Non-Cyclicals,0.007822243992323254,0.007822243992323254,0.0009290151753101472,0.11876581403263337
2020-08,Consumer Services,0.041423529181825874,0.041423529181825874,-0.0012362463583826021,-0.029844061643231303
2020-08,Finance,0.05001940681095763,0.05001940681095763,-0.0005888266580789715,-0.01177196403596651
2020-08,Healthcare,0.12410106781212255,0.12410106781212255,-0.005693434934020962,-0.04587740487970895
2020-08,Industrials,0.12529107066367073,0.12529107066367073,0.017736219682324875,0.14156012546126043
2020-08,Non-Energy Materials,0.04614545112139559,0.04614545112139559,-0.00045408104687243975,-0.009840212541814388
2020-08,Technology,0.38918294535423237,0.38918294535423237,0.04620546417436611,0.11872427794159922
2020-09,Business Services,0.04038850525653118,0.04038850525653118,-0.0015980730536710496,-0.039567521588648714
2020-09,Consumer Cyclicals,0.21923132283226646,0.21923132283226646,-0.009174298552790137,-0.04184757193573739
2020-09,Consumer Non-Cyclicals,0.007967761070526491,0.007967761070526491,0.0007005887437013621,0.0879279307574755
2020-09,Consumer Services,0.03691197950192651,0.03691197950192651,0.0019734384495085533,0.05346336002937896
2020-09,Finance,0.03548068028469495,0.03548068028469495,-0.001309266704466051,-0.036900834312098015
2020-09,Healthcare,0.09772619128022035,0.09772619128022035,-0.002607267133305567,-0.02667930775926263
2020-09,Industrials,0.12207278835820815,0.12207278835820815,0.005509755223398123,0.04513499935161961
2020-09,Non-Energy Materials,0.041830615329148696,0.041830615329148696,0.00024805369294262193,0.005929955631558005
2020-09,Technology,0.39839015608647715,0.39839015608647715,0.012640021524035415,0.03172774560547046
2020-10,Business Services,0.03813836805846817,0.03813836805846817,-0.0013708259646193312,-0.035943487737015424
2020-10,Consumer Cyclicals,0.20307617033989395,0.20307617033989395,-0.006543368174114862,-0.03222125059362235
2020-10,Consumer Non-Cyclicals,0.008510561909454067,0.008510561909454067,-1.2471057999573416e-05,-0.0014653624675146045
2020-10,Consumer Services,0.06011824391591531,0.06011824391591531,-0.003805882685376255,-0.06330661771656824
2020-10,Finance,0.03315180191734026,0.03315180191734026,-0.0025388741786713243,-0.07658329357184504
2020-10,Healthcare,0.09293417265228049,0.09293417265228049,-0.006398527836974149,-0.0688501081396041
2020-10,Industrials,0.12380168588909797,0.12380168588909797,-0.006715526746119885,-0.05424422694966916
2020-10,Non-Energy Materials,0.040793982131700726,0.040793982131700726,-0.002151862016232975,-0.05274949646459686
2020-10,Technology,0.3994750131858491,0.3994750131858491,-0.005266507716125143,-0.013183572294357715
2020-11,Business Services,0.03487469692314789,0.03487469692314789,0.009950656627374188,0.2853259671131219
2020-11,Consumer Cyclicals,0.21138549834535972,0.21138549834535972,0.04720446291390266,0.22330984520414182
2020-11,Consumer Non-Cyclicals,0.025144757565467662,0.025144757565467662,0.0027748063333881013,0.11035327448131207
2020-11,Consumer Services,0.04660214375969702,0.04660214375969702,0.011968696016066926,0.2568271553725781
2020-11,Finance,0.032856781261316303,0.032856781261316303,0.0067902928903705514,0.20666336231677856
2020-11,Healthcare,0.09251853401435821,0.09251853401435821,0.017838710458244617,0.19281229051333842
2020-11,Industrials,0.11512988462888848,0.11512988462888848,0.022911689928162608,0.19900732118351822
2020-11,Non-Energy Materials,0.041494579701855785,0.041494579701855785,0.007895227684908409,0.190271301496164
2020-11,Technology,0.3999931237999089,0.3999931237999089,0.03941489388505453,0.09853892864611165
2020-12,Business Services,0.033201305927225894,0.033201305927225894,0.00451208420851997,0.13590080517947184
